id,full_name,age,gender,device_type,ad_position,browsing_history,time_of_day,click
903,User903,45,Female,Mobile,Side,News,Night,0.0
4230,User4230,35,Female,Tablet,Top,Education,Evening,1.0
8994,User8994,34,Female,Mobile,Bottom,Entertainment,Morning,1.0
2272,User2272,50,Male,Tablet,Bottom,News,Morning,1.0
5358,User5358,20,Male,Tablet,Bottom,Social Media,Morning,0.0
2726,User2726,35,Female,Desktop,Side,Social Media,Evening,0.0
3345,User3345,39,Male,Desktop,Side,Entertainment,Night,1.0
1933,User1933,39,Female,Tablet,Side,Shopping,Afternoon,0.0
7927,User7927,34,Female,Tablet,Top,Shopping,Afternoon,0.0
4263,User4263,40,Non-Binary,Desktop,Side,Entertainment,Morning,0.0
8883,User8883,48,Female,Mobile,Bottom,Education,Evening,1.0
5942,User5942,32,Non-Binary,Tablet,Bottom,Social Media,Evening,1.0
4631,User4631,39,Male,Mobile,Side,Entertainment,Night,0.0
2297,User2297,57,Male,Tablet,Side,Education,Morning,1.0
1148,User1148,25,Male,Mobile,Bottom,Entertainment,Afternoon,1.0
7019,User7019,56,Female,Mobile,Bottom,Social Media,Afternoon,0.0
5514,User5514,31,Non-Binary,Desktop,Bottom,Social Media,Night,1.0
8953,User8953,37,Female,Tablet,Top,Shopping,Afternoon,0.0
4719,User4719,50,Female,Desktop,Top,Education,Night,0.0
3118,User3118,54,Male,Desktop,Top,News,Evening,1.0
9412,User9412,34,Non-Binary,Mobile,Bottom,Social Media,Morning,1.0
7099,User7099,22,Female,Mobile,Top,Entertainment,Evening,1.0
8326,User8326,23,Female,Desktop,Bottom,Entertainment,Evening,1.0
4074,User4074,37,Male,Mobile,Side,News,Morning,0.0
5732,User5732,46,Non-Binary,Tablet,Bottom,Shopping,Morning,1.0
3225,User3225,23,Non-Binary,Tablet,Bottom,Shopping,Morning,1.0
5436,User5436,40,Male,Desktop,Bottom,Social Media,Afternoon,1.0
9220,User9220,21,Female,Mobile,Side,Social Media,Night,1.0
2882,User2882,40,Non-Binary,Desktop,Top,Social Media,Night,0.0
6311,User6311,28,Female,Mobile,Top,Education,Evening,0.0
7661,User7661,48,Female,Mobile,Side,Entertainment,Night,1.0
517,User517,51,Female,Mobile,Side,Shopping,Morning,0.0
1805,User1805,34,Male,Mobile,Top,Shopping,Afternoon,1.0
3746,User3746,41,Non-Binary,Desktop,Top,Education,Morning,1.0
3590,User3590,57,Non-Binary,Mobile,Bottom,Shopping,Evening,0.0
9704,User9704,35,Male,Mobile,Top,Education,Evening,0.0
6161,User6161,61,Female,Tablet,Side,News,Morning,1.0
9220,User9220,21,Female,Mobile,Side,Social Media,Night,1.0
1300,User1300,33,Female,Tablet,Side,Education,Morning,0.0
7544,User7544,32,Non-Binary,Mobile,Top,News,Afternoon,1.0
9700,User9700,32,Male,Mobile,Bottom,Education,Morning,0.0
9157,User9157,33,Female,Mobile,Bottom,Social Media,Morning,1.0
7457,User7457,20,Male,Mobile,Side,Shopping,Morning,0.0
6081,User6081,18,Non-Binary,Tablet,Bottom,Social Media,Night,0.0
8726,User8726,62,Non-Binary,Desktop,Side,Education,Morning,1.0
9857,User9857,40,Male,Tablet,Top,Entertainment,Afternoon,0.0
2529,User2529,39,Female,Mobile,Top,Social Media,Afternoon,1.0
9661,User9661,38,Non-Binary,Desktop,Side,Entertainment,Morning,0.0
8222,User8222,27,Male,Tablet,Side,News,Afternoon,1.0
2946,User2946,37,Female,Desktop,Bottom,Entertainment,Afternoon,1.0
7828,User7828,29,Female,Tablet,Bottom,Shopping,Morning,1.0
6287,User6287,40,Female,Tablet,Bottom,Shopping,Morning,1.0
2855,User2855,40,Female,Tablet,Bottom,Social Media,Morning,0.0
8041,User8041,28,Male,Mobile,Top,Shopping,Afternoon,1.0
1141,User1141,37,Male,Desktop,Bottom,News,Afternoon,1.0
5346,User5346,30,Non-Binary,Tablet,Top,News,Morning,1.0
2297,User2297,57,Male,Tablet,Side,Education,Morning,1.0
7544,User7544,26,Female,Mobile,Top,Education,Afternoon,1.0
6086,User6086,24,Non-Binary,Desktop,Side,Education,Morning,1.0
6814,User6814,40,Non-Binary,Tablet,Top,Education,Night,0.0
1539,User1539,27,Female,Mobile,Bottom,Education,Evening,1.0
8041,User8041,34,Male,Mobile,Bottom,Social Media,Afternoon,1.0
4015,User4015,44,Male,Tablet,Side,Social Media,Evening,1.0
8897,User8897,41,Female,Tablet,Bottom,Entertainment,Night,0.0
4889,User4889,55,Male,Tablet,Bottom,News,Evening,1.0
9420,User9420,36,Female,Tablet,Side,Education,Morning,1.0
7674,User7674,43,Female,Tablet,Bottom,News,Morning,1.0
1931,User1931,52,Female,Mobile,Bottom,Social Media,Night,1.0
5419,User5419,31,Male,Tablet,Top,Education,Morning,1.0
3740,User3740,31,Non-Binary,Tablet,Side,Social Media,Afternoon,1.0
4034,User4034,43,Male,Desktop,Top,Education,Morning,1.0
7924,User7924,36,Female,Desktop,Bottom,Shopping,Morning,1.0
1569,User1569,38,Non-Binary,Tablet,Top,Shopping,Evening,0.0
1650,User1650,29,Male,Desktop,Bottom,Social Media,Morning,1.0
5329,User5329,54,Male,Tablet,Side,Education,Evening,1.0
770,User770,26,Female,Mobile,Bottom,Education,Evening,1.0
6654,User6654,33,Female,Desktop,Top,Education,Afternoon,1.0
1733,User1733,32,Non-Binary,Mobile,Bottom,News,Evening,0.0
2982,User2982,63,Female,Desktop,Side,Shopping,Afternoon,0.0
8271,User8271,29,Female,Desktop,Bottom,Education,Afternoon,1.0
1704,User1704,61,Female,Tablet,Bottom,Shopping,Evening,1.0
6886,User6886,43,Male,Mobile,Bottom,Entertainment,Evening,1.0
1273,User1273,27,Non-Binary,Mobile,Bottom,Shopping,Morning,1.0
7652,User7652,40,Male,Mobile,Bottom,Education,Morning,1.0
4058,User4058,33,Male,Tablet,Bottom,News,Evening,1.0
6296,User6296,29,Female,Tablet,Bottom,Entertainment,Morning,1.0
3241,User3241,35,Male,Tablet,Top,Social Media,Evening,0.0
8547,User8547,20,Female,Mobile,Top,Education,Morning,0.0
6910,User6910,54,Non-Binary,Desktop,Top,Entertainment,Morning,0.0
6602,User6602,32,Male,Desktop,Side,Shopping,Night,1.0
805,User805,35,Male,Desktop,Bottom,News,Evening,1.0
6066,User6066,28,Female,Desktop,Side,News,Evening,1.0
4863,User4863,47,Non-Binary,Mobile,Bottom,Shopping,Morning,0.0
6610,User6610,40,Non-Binary,Tablet,Side,News,Morning,0.0
3060,User3060,35,Male,Tablet,Bottom,Shopping,Morning,1.0
9215,User9215,48,Non-Binary,Desktop,Side,Shopping,Evening,0.0
998,User998,35,Non-Binary,Tablet,Top,News,Evening,1.0
1474,User1474,31,Female,Desktop,Side,Education,Morning,1.0
2911,User2911,35,Non-Binary,Desktop,Side,Social Media,Evening,0.0
3042,User3042,64,Female,Mobile,Side,Social Media,Afternoon,1.0
1450,User1450,44,Non-Binary,Desktop,Bottom,Entertainment,Afternoon,0.0
1325,User1325,33,Non-Binary,Desktop,Bottom,Social Media,Evening,1.0
994,User994,57,Non-Binary,Tablet,Bottom,Education,Afternoon,0.0
2156,User2156,46,Female,Tablet,Side,Social Media,Morning,1.0
1975,User1975,44,Male,Mobile,Top,Social Media,Night,1.0
1197,User1197,62,Male,Mobile,Top,Social Media,Night,1.0
6922,User6922,54,Non-Binary,Tablet,Bottom,Social Media,Evening,0.0
9057,User9057,38,Non-Binary,Desktop,Side,News,Afternoon,1.0
719,User719,43,Male,Desktop,Top,News,Evening,0.0
8065,User8065,46,Female,Desktop,Bottom,News,Afternoon,0.0
4848,User4848,32,Female,Desktop,Bottom,Shopping,Evening,1.0
7670,User7670,54,Female,Tablet,Top,Education,Night,1.0
1354,User1354,59,Female,Tablet,Top,Shopping,Afternoon,0.0
5881,User5881,26,Non-Binary,Tablet,Top,Shopping,Morning,1.0
9379,User9379,38,Non-Binary,Tablet,Side,Shopping,Evening,0.0
6232,User6232,47,Non-Binary,Mobile,Side,Entertainment,Night,0.0
1370,User1370,52,Female,Desktop,Bottom,Entertainment,Night,1.0
8190,User8190,26,Female,Mobile,Side,News,Afternoon,1.0
4228,User4228,49,Female,Desktop,Side,Entertainment,Morning,1.0
6391,User6391,33,Female,Mobile,Side,Shopping,Morning,0.0
5780,User5780,34,Female,Mobile,Bottom,Entertainment,Afternoon,1.0
188,User188,56,Female,Tablet,Bottom,Shopping,Morning,1.0
3803,User3803,53,Female,Mobile,Top,Education,Morning,1.0
373,User373,34,Non-Binary,Mobile,Top,Education,Evening,1.0
9611,User9611,41,Female,Desktop,Side,Entertainment,Afternoon,1.0
5579,User5579,39,Non-Binary,Desktop,Side,Shopping,Evening,1.0
1741,User1741,45,Female,Mobile,Bottom,Entertainment,Night,1.0
4790,User4790,36,Non-Binary,Desktop,Bottom,Shopping,Night,0.0
913,User913,64,Female,Mobile,Bottom,Social Media,Night,0.0
7138,User7138,31,Male,Tablet,Top,Social Media,Night,1.0
832,User832,33,Non-Binary,Mobile,Top,News,Night,0.0
1549,User1549,47,Female,Desktop,Top,Shopping,Night,1.0
3658,User3658,45,Non-Binary,Desktop,Side,Shopping,Night,1.0
487,User487,28,Male,Mobile,Side,Entertainment,Afternoon,1.0
5100,User5100,42,Non-Binary,Mobile,Side,Shopping,Morning,1.0
3335,User3335,24,Male,Mobile,Bottom,Entertainment,Night,1.0
1438,User1438,47,Male,Desktop,Side,News,Morning,0.0
5611,User5611,32,Female,Desktop,Side,News,Afternoon,0.0
805,User805,45,Non-Binary,Desktop,Bottom,Education,Evening,1.0
3323,User3323,46,Female,Tablet,Side,Shopping,Afternoon,1.0
6849,User6849,39,Male,Mobile,Top,Entertainment,Night,1.0
6891,User6891,48,Non-Binary,Mobile,Top,News,Morning,0.0
1529,User1529,28,Female,Mobile,Top,Social Media,Afternoon,1.0
7832,User7832,45,Non-Binary,Desktop,Top,Shopping,Afternoon,0.0
9220,User9220,34,Female,Mobile,Bottom,Education,Night,1.0
9550,User9550,36,Non-Binary,Desktop,Top,News,Afternoon,1.0
8351,User8351,27,Female,Tablet,Bottom,Education,Evening,0.0
9842,User9842,43,Non-Binary,Mobile,Top,Shopping,Afternoon,1.0
8222,User8222,27,Non-Binary,Tablet,Side,Social Media,Evening,1.0
4890,User4890,43,Male,Tablet,Bottom,Education,Afternoon,1.0
6462,User6462,36,Female,Tablet,Side,Education,Evening,1.0
5486,User5486,19,Male,Mobile,Top,Education,Evening,0.0
9720,User9720,46,Male,Mobile,Bottom,News,Morning,0.0
6654,User6654,33,Female,Desktop,Top,Education,Afternoon,1.0
3510,User3510,42,Non-Binary,Desktop,Side,News,Evening,0.0
2239,User2239,25,Male,Mobile,Bottom,Entertainment,Afternoon,1.0
2529,User2529,47,Male,Desktop,Top,News,Night,1.0
8088,User8088,41,Female,Desktop,Top,Social Media,Night,0.0
3134,User3134,35,Male,Tablet,Bottom,Education,Evening,0.0
1190,User1190,42,Non-Binary,Tablet,Bottom,Education,Afternoon,1.0
5145,User5145,59,Non-Binary,Tablet,Bottom,Shopping,Night,0.0
9412,User9412,33,Male,Mobile,Bottom,Education,Morning,1.0
3890,User3890,41,Female,Tablet,Bottom,Education,Night,0.0
6988,User6988,43,Male,Desktop,Bottom,News,Morning,0.0
8143,User8143,37,Male,Desktop,Side,News,Afternoon,0.0
7147,User7147,49,Non-Binary,Tablet,Side,Social Media,Morning,0.0
783,User783,56,Female,Desktop,Bottom,Shopping,Night,0.0
5983,User5983,33,Male,Tablet,Side,Education,Morning,0.0
1296,User1296,34,Male,Tablet,Top,Education,Morning,1.0
6599,User6599,42,Female,Tablet,Bottom,Shopping,Night,0.0
4738,User4738,53,Female,Mobile,Side,Education,Afternoon,0.0
1170,User1170,26,Male,Desktop,Bottom,Social Media,Afternoon,0.0
6284,User6284,19,Male,Mobile,Top,Entertainment,Morning,0.0
5822,User5822,55,Female,Mobile,Side,Social Media,Evening,0.0
6277,User6277,48,Non-Binary,Desktop,Bottom,Entertainment,Morning,0.0
9705,User9705,45,Male,Desktop,Side,Social Media,Morning,0.0
6287,User6287,40,Female,Tablet,Bottom,News,Morning,1.0
2569,User2569,41,Female,Mobile,Side,News,Morning,0.0
3485,User3485,39,Male,Tablet,Bottom,Shopping,Morning,0.0
3246,User3246,35,Female,Mobile,Top,Education,Afternoon,1.0
5418,User5418,34,Male,Mobile,Top,Entertainment,Evening,1.0
3927,User3927,32,Male,Mobile,Bottom,News,Night,0.0
2946,User2946,37,Male,Desktop,Bottom,Education,Afternoon,1.0
226,User226,46,Non-Binary,Desktop,Top,Shopping,Morning,1.0
1446,User1446,40,Non-Binary,Desktop,Top,Education,Night,1.0
4297,User4297,36,Female,Desktop,Bottom,Entertainment,Morning,0.0
3600,User3600,50,Non-Binary,Mobile,Side,Entertainment,Morning,0.0
8631,User8631,28,Female,Tablet,Top,Shopping,Morning,1.0
7450,User7450,44,Male,Desktop,Side,News,Night,1.0
8517,User8517,18,Female,Tablet,Bottom,Education,Afternoon,0.0
6654,User6654,33,Non-Binary,Desktop,Top,Education,Afternoon,1.0
8436,User8436,36,Non-Binary,Desktop,Side,Entertainment,Evening,0.0
2021,User2021,41,Male,Mobile,Bottom,Social Media,Night,1.0
6667,User6667,57,Female,Tablet,Side,Social Media,Night,0.0
4673,User4673,33,Female,Mobile,Bottom,News,Evening,0.0
1583,User1583,44,Non-Binary,Mobile,Top,Entertainment,Morning,0.0
8726,User8726,62,Female,Desktop,Side,Education,Morning,1.0
8538,User8538,47,Female,Mobile,Bottom,Education,Morning,0.0
2609,User2609,33,Male,Desktop,Bottom,Shopping,Afternoon,0.0
255,User255,31,Female,Desktop,Side,Entertainment,Morning,1.0
3144,User3144,24,Male,Desktop,Side,Shopping,Morning,1.0
6553,User6553,41,Female,Desktop,Bottom,Shopping,Evening,1.0
9234,User9234,20,Male,Desktop,Bottom,Shopping,Morning,1.0
7507,User7507,35,Non-Binary,Mobile,Top,Education,Afternoon,1.0
8278,User8278,36,Female,Mobile,Top,Education,Afternoon,1.0
2913,User2913,47,Non-Binary,Mobile,Side,Social Media,Evening,1.0
2992,User2992,42,Male,Tablet,Top,Education,Night,0.0
18,User18,32,Female,Mobile,Side,Shopping,Evening,0.0
2728,User2728,34,Non-Binary,Mobile,Side,News,Evening,0.0
3357,User3357,35,Male,Mobile,Side,News,Morning,0.0
8977,User8977,47,Male,Desktop,Side,News,Morning,0.0
7455,User7455,48,Female,Tablet,Side,Social Media,Afternoon,0.0
7838,User7838,45,Male,Desktop,Top,News,Evening,0.0
9888,User9888,49,Male,Mobile,Top,News,Morning,1.0
8544,User8544,41,Male,Mobile,Bottom,Entertainment,Morning,0.0
4016,User4016,32,Male,Mobile,Side,Education,Evening,0.0
2397,User2397,39,Female,Mobile,Bottom,Social Media,Night,0.0
3915,User3915,24,Female,Desktop,Bottom,Entertainment,Evening,1.0
3303,User3303,34,Female,Mobile,Side,Social Media,Evening,0.0
487,User487,39,Male,Desktop,Side,Entertainment,Afternoon,1.0
1122,User1122,46,Non-Binary,Tablet,Bottom,News,Morning,1.0
8487,User8487,64,Female,Desktop,Bottom,Social Media,Morning,0.0
5082,User5082,45,Female,Mobile,Top,Shopping,Evening,1.0
1148,User1148,25,Non-Binary,Mobile,Bottom,Education,Afternoon,1.0
3266,User3266,46,Male,Tablet,Top,Education,Afternoon,1.0
595,User595,36,Male,Mobile,Side,Shopping,Morning,0.0
9723,User9723,33,Male,Mobile,Side,Education,Afternoon,1.0
4057,User4057,36,Non-Binary,Desktop,Side,Entertainment,Morning,1.0
3042,User3042,38,Male,Mobile,Side,Social Media,Afternoon,1.0
9089,User9089,52,Male,Tablet,Bottom,Social Media,Night,0.0
5308,User5308,32,Female,Desktop,Side,Education,Night,1.0
1931,User1931,37,Female,Tablet,Bottom,Shopping,Night,1.0
6992,User6992,30,Female,Tablet,Side,News,Morning,0.0
2289,User2289,36,Female,Desktop,Bottom,Shopping,Morning,1.0
9582,User9582,45,Female,Mobile,Top,Shopping,Night,0.0
7652,User7652,25,Male,Mobile,Bottom,Education,Morning,1.0
8726,User8726,62,Female,Desktop,Side,Education,Morning,1.0
2953,User2953,35,Female,Desktop,Side,Shopping,Afternoon,0.0
173,User173,29,Male,Mobile,Side,Entertainment,Morning,0.0
3403,User3403,32,Female,Desktop,Top,Education,Night,1.0
3658,User3658,45,Male,Desktop,Side,Shopping,Night,1.0
6545,User6545,48,Female,Mobile,Bottom,Social Media,Evening,0.0
5498,User5498,42,Female,Tablet,Side,Education,Morning,1.0
9846,User9846,27,Female,Tablet,Top,Shopping,Night,0.0
9303,User9303,49,Non-Binary,Tablet,Side,Entertainment,Evening,0.0
4663,User4663,50,Male,Tablet,Bottom,Entertainment,Morning,0.0
6620,User6620,52,Female,Tablet,Top,Education,Morning,1.0
9620,User9620,43,Non-Binary,Desktop,Top,News,Evening,0.0
3948,User3948,21,Female,Mobile,Bottom,Entertainment,Evening,0.0
6075,User6075,47,Male,Desktop,Side,Social Media,Night,1.0
7971,User7971,29,Non-Binary,Tablet,Top,Social Media,Evening,1.0
1420,User1420,62,Non-Binary,Desktop,Bottom,News,Morning,1.0
2524,User2524,36,Female,Mobile,Top,Entertainment,Afternoon,0.0
8353,User8353,42,Male,Desktop,Bottom,Social Media,Evening,1.0
7828,User7828,29,Non-Binary,Tablet,Bottom,Social Media,Morning,1.0
7828,User7828,29,Female,Tablet,Bottom,News,Morning,1.0
2058,User2058,46,Non-Binary,Tablet,Bottom,Social Media,Afternoon,0.0
6487,User6487,19,Male,Desktop,Bottom,Shopping,Morning,1.0
5478,User5478,44,Female,Mobile,Side,Entertainment,Afternoon,0.0
5055,User5055,45,Male,Desktop,Top,Education,Morning,1.0
8041,User8041,51,Non-Binary,Mobile,Side,Social Media,Afternoon,1.0
870,User870,53,Non-Binary,Mobile,Side,Social Media,Afternoon,0.0
393,User393,40,Female,Desktop,Bottom,Education,Afternoon,1.0
4621,User4621,20,Female,Desktop,Top,News,Afternoon,1.0
4772,User4772,63,Male,Desktop,Side,Entertainment,Afternoon,0.0
3144,User3144,24,Male,Desktop,Side,Shopping,Morning,1.0
6143,User6143,29,Non-Binary,Mobile,Bottom,Education,Afternoon,1.0
8862,User8862,28,Male,Mobile,Top,News,Afternoon,1.0
5082,User5082,44,Female,Mobile,Top,Shopping,Afternoon,1.0
9430,User9430,40,Female,Tablet,Top,Social Media,Morning,0.0
8101,User8101,59,Male,Desktop,Bottom,Education,Afternoon,1.0
2373,User2373,31,Male,Desktop,Bottom,Social Media,Night,1.0
9992,User9992,36,Male,Desktop,Side,Shopping,Evening,1.0
4640,User4640,26,Non-Binary,Desktop,Top,Shopping,Afternoon,0.0
2595,User2595,43,Non-Binary,Desktop,Bottom,Entertainment,Morning,1.0
7511,User7511,58,Female,Desktop,Side,Social Media,Night,1.0
5005,User5005,49,Male,Desktop,Top,Shopping,Morning,1.0
9892,User9892,19,Non-Binary,Tablet,Side,Shopping,Evening,1.0
8127,User8127,42,Male,Tablet,Bottom,Education,Night,1.0
7647,User7647,49,Male,Desktop,Top,News,Afternoon,1.0
6660,User6660,42,Non-Binary,Desktop,Side,News,Morning,0.0
9220,User9220,47,Female,Mobile,Side,Social Media,Afternoon,1.0
2542,User2542,47,Non-Binary,Mobile,Side,News,Morning,1.0
4029,User4029,21,Female,Desktop,Side,Shopping,Afternoon,1.0
8631,User8631,28,Female,Desktop,Top,Entertainment,Night,1.0
8437,User8437,56,Male,Tablet,Top,Shopping,Morning,0.0
8253,User8253,57,Non-Binary,Desktop,Bottom,Entertainment,Night,1.0
4915,User4915,24,Male,Desktop,Bottom,Social Media,Afternoon,0.0
4302,User4302,42,Female,Mobile,Side,News,Evening,0.0
2797,User2797,40,Male,Mobile,Bottom,News,Afternoon,0.0
7537,User7537,26,Male,Desktop,Bottom,Education,Afternoon,0.0
2331,User2331,37,Male,Mobile,Bottom,Social Media,Night,0.0
3387,User3387,22,Female,Mobile,Top,Social Media,Evening,0.0
591,User591,50,Male,Tablet,Top,Education,Morning,0.0
503,User503,43,Female,Desktop,Side,Social Media,Morning,1.0
2125,User2125,44,Male,Tablet,Top,Social Media,Morning,1.0
5909,User5909,45,Non-Binary,Tablet,Top,News,Afternoon,1.0
7,User7,38,Male,Tablet,Bottom,Shopping,Evening,1.0
7941,User7941,41,Female,Desktop,Bottom,Shopping,Afternoon,1.0
1462,User1462,41,Male,Mobile,Bottom,Education,Morning,0.0
4697,User4697,33,Male,Mobile,Side,Social Media,Afternoon,1.0
9855,User9855,20,Male,Desktop,Top,Entertainment,Morning,1.0
8271,User8271,29,Female,Desktop,Bottom,Education,Afternoon,1.0
3245,User3245,40,Male,Desktop,Side,Shopping,Afternoon,1.0
9070,User9070,38,Non-Binary,Tablet,Bottom,News,Morning,1.0
6603,User6603,40,Non-Binary,Mobile,Side,News,Night,0.0
2727,User2727,45,Non-Binary,Mobile,Bottom,Entertainment,Afternoon,1.0
3164,User3164,28,Female,Desktop,Bottom,Shopping,Evening,1.0
9455,User9455,33,Female,Mobile,Side,News,Morning,0.0
2913,User2913,57,Non-Binary,Mobile,Side,Social Media,Evening,1.0
38,User38,35,Non-Binary,Tablet,Top,Entertainment,Morning,0.0
3403,User3403,32,Female,Desktop,Top,Entertainment,Night,1.0
5527,User5527,23,Non-Binary,Desktop,Top,Entertainment,Evening,0.0
1689,User1689,43,Female,Desktop,Bottom,Entertainment,Night,0.0
7174,User7174,56,Female,Mobile,Side,Entertainment,Afternoon,0.0
2727,User2727,29,Non-Binary,Mobile,Bottom,News,Afternoon,1.0
5459,User5459,41,Non-Binary,Mobile,Side,News,Morning,0.0
5412,User5412,35,Female,Tablet,Bottom,Education,Evening,1.0
749,User749,35,Male,Mobile,Bottom,Education,Night,1.0
7866,User7866,51,Female,Mobile,Top,Social Media,Morning,1.0
8174,User8174,20,Female,Mobile,Bottom,Entertainment,Afternoon,1.0
4742,User4742,31,Male,Desktop,Bottom,Education,Night,1.0
7189,User7189,31,Female,Desktop,Bottom,Education,Night,0.0
6129,User6129,36,Male,Tablet,Bottom,Shopping,Evening,1.0
2023,User2023,19,Male,Desktop,Top,Entertainment,Morning,1.0
2124,User2124,49,Female,Tablet,Top,Education,Morning,1.0
770,User770,26,Female,Mobile,Bottom,News,Evening,1.0
9431,User9431,34,Male,Mobile,Top,Entertainment,Afternoon,1.0
1305,User1305,38,Female,Tablet,Top,News,Night,1.0
5980,User5980,40,Female,Desktop,Bottom,Education,Morning,1.0
2430,User2430,38,Female,Desktop,Bottom,Shopping,Morning,0.0
6707,User6707,35,Female,Tablet,Bottom,Shopping,Morning,0.0
374,User374,35,Male,Tablet,Bottom,Shopping,Morning,0.0
7022,User7022,29,Female,Mobile,Bottom,Entertainment,Afternoon,0.0
8326,User8326,23,Non-Binary,Desktop,Bottom,Entertainment,Evening,1.0
6161,User6161,34,Female,Mobile,Bottom,News,Afternoon,1.0
3299,User3299,44,Non-Binary,Tablet,Side,News,Evening,1.0
6467,User6467,30,Non-Binary,Desktop,Side,News,Morning,1.0
1129,User1129,38,Male,Desktop,Bottom,Entertainment,Night,0.0
6980,User6980,62,Female,Desktop,Bottom,Social Media,Night,1.0
9910,User9910,53,Male,Mobile,Bottom,News,Night,0.0
805,User805,42,Female,Desktop,Bottom,Shopping,Evening,1.0
6478,User6478,62,Male,Mobile,Top,Education,Morning,0.0
3323,User3323,48,Female,Tablet,Side,Education,Afternoon,1.0
6018,User6018,64,Female,Mobile,Top,Entertainment,Afternoon,0.0
9008,User9008,46,Non-Binary,Tablet,Top,Entertainment,Evening,0.0
1404,User1404,28,Non-Binary,Mobile,Side,Education,Night,0.0
462,User462,34,Male,Desktop,Top,Entertainment,Afternoon,0.0
283,User283,26,Female,Mobile,Top,Entertainment,Afternoon,0.0
3246,User3246,35,Female,Mobile,Top,Education,Afternoon,1.0
8271,User8271,29,Female,Desktop,Bottom,Education,Afternoon,1.0
1935,User1935,30,Female,Desktop,Bottom,Entertainment,Afternoon,1.0
6188,User6188,20,Male,Desktop,Side,Entertainment,Morning,1.0
8190,User8190,26,Male,Mobile,Side,Shopping,Afternoon,1.0
6416,User6416,34,Male,Mobile,Bottom,News,Evening,0.0
8940,User8940,52,Male,Desktop,Top,Education,Night,0.0
9090,User9090,41,Male,Desktop,Side,Entertainment,Afternoon,1.0
5085,User5085,42,Female,Tablet,Top,News,Night,1.0
4086,User4086,54,Female,Desktop,Top,Entertainment,Morning,1.0
7661,User7661,48,Male,Mobile,Side,News,Night,1.0
9684,User9684,63,Female,Tablet,Bottom,Entertainment,Afternoon,0.0
4154,User4154,43,Female,Tablet,Top,Entertainment,Morning,0.0
6886,User6886,43,Male,Mobile,Bottom,Education,Evening,1.0
1096,User1096,44,Non-Binary,Tablet,Side,Shopping,Evening,0.0
4853,User4853,36,Male,Tablet,Bottom,Shopping,Night,1.0
1253,User1253,36,Female,Desktop,Bottom,News,Morning,1.0
3531,User3531,47,Male,Mobile,Bottom,Shopping,Evening,0.0
4462,User4462,52,Female,Tablet,Bottom,News,Afternoon,1.0
3774,User3774,45,Female,Desktop,Top,Education,Night,0.0
6654,User6654,58,Non-Binary,Desktop,Top,Education,Afternoon,1.0
250,User250,35,Female,Mobile,Bottom,Education,Afternoon,1.0
5412,User5412,35,Female,Mobile,Top,Entertainment,Evening,1.0
4938,User4938,28,Male,Desktop,Side,Social Media,Evening,1.0
8121,User8121,46,Female,Desktop,Bottom,Shopping,Night,0.0
6265,User6265,45,Non-Binary,Desktop,Side,Social Media,Evening,0.0
4768,User4768,38,Male,Tablet,Side,News,Evening,0.0
1136,User1136,58,Male,Mobile,Side,Entertainment,Morning,1.0
4848,User4848,23,Female,Desktop,Bottom,Shopping,Night,1.0
5596,User5596,43,Female,Tablet,Top,Social Media,Afternoon,1.0
4775,User4775,30,Female,Mobile,Top,News,Afternoon,0.0
1650,User1650,29,Female,Desktop,Bottom,Entertainment,Morning,1.0
4950,User4950,33,Male,Mobile,Side,Education,Afternoon,1.0
6880,User6880,38,Female,Mobile,Side,News,Night,1.0
7854,User7854,42,Non-Binary,Tablet,Top,Education,Evening,0.0
7773,User7773,51,Female,Mobile,Bottom,News,Evening,0.0
4509,User4509,41,Non-Binary,Tablet,Bottom,Education,Afternoon,1.0
6337,User6337,41,Male,Desktop,Top,Entertainment,Night,1.0
9990,User9990,32,Non-Binary,Desktop,Side,Education,Night,1.0
3453,User3453,62,Male,Mobile,Top,News,Evening,0.0
3333,User3333,43,Male,Tablet,Top,Education,Morning,1.0
8647,User8647,40,Female,Desktop,Top,Shopping,Morning,1.0
228,User228,46,Female,Mobile,Top,Social Media,Evening,1.0
9966,User9966,28,Male,Mobile,Top,News,Afternoon,1.0
1446,User1446,41,Female,Desktop,Bottom,News,Night,1.0
5748,User5748,39,Male,Desktop,Side,Entertainment,Morning,1.0
8453,User8453,31,Non-Binary,Tablet,Side,News,Morning,0.0
4306,User4306,44,Female,Tablet,Side,Shopping,Evening,0.0
7688,User7688,57,Male,Mobile,Top,News,Evening,1.0
3915,User3915,33,Female,Desktop,Side,Shopping,Evening,1.0
5361,User5361,49,Non-Binary,Mobile,Top,Social Media,Night,0.0
1020,User1020,46,Non-Binary,Mobile,Top,Education,Morning,1.0
5732,User5732,44,Non-Binary,Tablet,Bottom,Social Media,Evening,1.0
6765,User6765,46,Female,Tablet,Side,Entertainment,Morning,1.0
2727,User2727,34,Non-Binary,Mobile,Bottom,Shopping,Afternoon,1.0
2337,User2337,40,Female,Desktop,Top,Entertainment,Evening,1.0
5921,User5921,52,Male,Desktop,Side,Entertainment,Morning,1.0
6443,User6443,36,Male,Desktop,Bottom,News,Night,0.0
5881,User5881,26,Non-Binary,Tablet,Top,Shopping,Morning,1.0
316,User316,42,Non-Binary,Desktop,Top,Social Media,Night,1.0
