id,age,gender,device_type,ad_position,browsing_history,time_of_day
9723,33,1.0,1.0,1.0,0.0,0.0
4950,28,1.0,1.0,1.0,3.0,2.0
7688,57,1.0,1.0,2.0,2.0,1.0
9736,46,2.0,0.0,2.0,2.0,2.0
8101,59,1.0,0.0,0.0,1.0,0.0
9136,28,2.0,0.0,1.0,0.0,0.0
775,45,0.0,1.0,2.0,3.0,1.0
5942,46,0.0,2.0,0.0,0.0,1.0
9966,49,1.0,2.0,2.0,1.0,2.0
3801,26,2.0,0.0,1.0,3.0,1.0
4942,32,1.0,2.0,1.0,0.0,2.0
1905,62,1.0,1.0,0.0,0.0,3.0
7248,26,2.0,1.0,2.0,4.0,1.0
1575,31,2.0,0.0,2.0,3.0,3.0
6620,53,0.0,1.0,2.0,0.0,2.0
4714,61,2.0,1.0,2.0,4.0,2.0
6854,32,1.0,1.0,0.0,2.0,3.0
6167,20,1.0,1.0,1.0,3.0,3.0
711,56,2.0,2.0,2.0,4.0,0.0
5100,42,1.0,1.0,1.0,3.0,2.0
9064,41,0.0,1.0,2.0,1.0,3.0
8373,34,1.0,0.0,1.0,3.0,0.0
1253,36,0.0,0.0,0.0,3.0,2.0
8081,47,1.0,2.0,0.0,1.0,2.0
2595,25,0.0,0.0,1.0,4.0,2.0
5780,34,0.0,1.0,0.0,1.0,0.0
301,59,1.0,2.0,1.0,4.0,1.0
3225,23,0.0,2.0,0.0,1.0,2.0
7647,49,1.0,0.0,2.0,2.0,0.0
1126,31,0.0,2.0,1.0,2.0,0.0
4228,52,1.0,0.0,1.0,4.0,2.0
6167,20,1.0,1.0,1.0,3.0,3.0
7781,33,1.0,0.0,2.0,0.0,0.0
9842,43,2.0,1.0,2.0,3.0,0.0
1969,46,2.0,1.0,0.0,4.0,3.0
8965,25,0.0,1.0,0.0,4.0,1.0
3208,27,0.0,1.0,1.0,4.0,2.0
973,37,2.0,1.0,0.0,3.0,2.0
4212,35,2.0,1.0,1.0,2.0,2.0
8484,53,0.0,0.0,1.0,2.0,0.0
6849,39,0.0,1.0,2.0,3.0,3.0
749,32,0.0,1.0,2.0,2.0,0.0
1721,34,2.0,1.0,0.0,4.0,0.0
9207,54,0.0,2.0,2.0,3.0,0.0
6692,34,2.0,1.0,1.0,4.0,1.0
7766,28,2.0,1.0,2.0,1.0,0.0
287,43,1.0,0.0,2.0,4.0,3.0
7819,23,0.0,0.0,2.0,4.0,2.0
701,54,1.0,0.0,1.0,1.0,0.0
691,39,2.0,1.0,2.0,1.0,2.0
5520,31,2.0,0.0,0.0,3.0,0.0
4620,43,2.0,1.0,1.0,1.0,3.0
1940,36,0.0,2.0,2.0,3.0,0.0
1710,37,1.0,2.0,1.0,3.0,0.0
375,26,2.0,1.0,2.0,2.0,1.0
3722,37,2.0,1.0,2.0,0.0,3.0
9231,21,0.0,0.0,2.0,3.0,1.0
6633,53,0.0,0.0,2.0,0.0,0.0
3424,28,2.0,0.0,0.0,1.0,3.0
1935,30,0.0,0.0,0.0,1.0,0.0
6500,18,2.0,1.0,2.0,1.0,2.0
2555,38,1.0,2.0,0.0,2.0,1.0
8326,23,0.0,0.0,0.0,4.0,1.0
4086,54,0.0,0.0,2.0,1.0,2.0
8530,26,0.0,1.0,2.0,4.0,0.0
3007,42,1.0,0.0,2.0,3.0,3.0
1020,46,1.0,1.0,2.0,0.0,2.0
2787,32,2.0,2.0,2.0,2.0,1.0
8253,57,2.0,0.0,0.0,1.0,3.0
119,59,0.0,2.0,2.0,4.0,3.0
8702,25,2.0,1.0,2.0,1.0,0.0
2946,37,1.0,0.0,0.0,4.0,0.0
1540,45,0.0,2.0,2.0,0.0,1.0
5100,42,0.0,1.0,1.0,3.0,2.0
6708,42,0.0,0.0,2.0,4.0,3.0
4938,28,1.0,0.0,1.0,4.0,1.0
6503,39,1.0,2.0,1.0,0.0,3.0
2213,37,2.0,1.0,1.0,0.0,0.0
3562,33,1.0,1.0,0.0,1.0,3.0
844,45,0.0,2.0,0.0,3.0,0.0
2529,47,1.0,0.0,2.0,2.0,3.0
6863,51,1.0,0.0,1.0,1.0,2.0
2239,25,0.0,2.0,0.0,0.0,2.0
3233,39,1.0,2.0,0.0,0.0,1.0
6734,30,0.0,1.0,1.0,3.0,1.0
3990,28,2.0,1.0,1.0,3.0,0.0
9265,32,1.0,1.0,1.0,0.0,3.0
2727,34,1.0,1.0,0.0,4.0,0.0
2889,64,1.0,2.0,0.0,3.0,1.0
3323,48,0.0,2.0,1.0,3.0,0.0
3323,48,0.0,2.0,1.0,4.0,0.0
2744,43,1.0,2.0,1.0,1.0,3.0
4270,33,0.0,2.0,0.0,0.0,3.0
5177,32,1.0,2.0,2.0,3.0,3.0
1842,46,0.0,1.0,1.0,4.0,2.0
2973,27,2.0,2.0,0.0,4.0,3.0
2906,36,1.0,0.0,0.0,1.0,2.0
8101,59,0.0,0.0,0.0,4.0,0.0
7652,40,1.0,1.0,0.0,0.0,2.0
119,59,0.0,2.0,2.0,3.0,3.0
5890,56,0.0,1.0,0.0,4.0,3.0
9649,41,1.0,1.0,0.0,2.0,3.0
4889,38,2.0,2.0,0.0,0.0,1.0
9686,18,1.0,2.0,2.0,3.0,2.0
7757,61,2.0,2.0,1.0,3.0,3.0
4587,43,1.0,2.0,2.0,1.0,1.0
6161,61,0.0,2.0,0.0,4.0,0.0
9321,39,0.0,0.0,2.0,0.0,0.0
8832,49,2.0,2.0,1.0,3.0,3.0
6885,48,0.0,2.0,2.0,3.0,0.0
5026,18,1.0,1.0,1.0,1.0,3.0
8862,29,2.0,1.0,1.0,4.0,0.0
702,42,1.0,0.0,1.0,3.0,0.0
6133,37,2.0,1.0,2.0,1.0,3.0
5000,57,1.0,2.0,2.0,0.0,0.0
6296,29,0.0,0.0,0.0,0.0,1.0
9766,31,1.0,0.0,0.0,3.0,1.0
8174,20,0.0,1.0,0.0,0.0,0.0
3325,40,1.0,1.0,0.0,0.0,2.0
5878,41,2.0,2.0,0.0,0.0,0.0
1529,20,0.0,1.0,2.0,1.0,0.0
7313,31,1.0,1.0,1.0,0.0,3.0
5968,52,2.0,2.0,1.0,1.0,1.0
7769,35,1.0,0.0,1.0,2.0,1.0
3540,45,0.0,1.0,1.0,3.0,3.0
6849,30,1.0,1.0,2.0,0.0,3.0
6959,39,1.0,0.0,2.0,2.0,1.0
6893,21,1.0,1.0,2.0,1.0,1.0
9736,38,0.0,0.0,0.0,0.0,2.0
4366,43,1.0,0.0,1.0,2.0,3.0
5579,47,2.0,1.0,1.0,3.0,1.0
4483,33,2.0,0.0,2.0,2.0,1.0
5955,59,0.0,2.0,1.0,1.0,1.0
928,47,0.0,0.0,1.0,4.0,3.0
9807,35,2.0,2.0,0.0,0.0,3.0
2430,38,0.0,0.0,0.0,3.0,2.0
5796,46,2.0,1.0,0.0,2.0,0.0
6467,30,0.0,0.0,1.0,0.0,2.0
8015,47,0.0,2.0,2.0,0.0,1.0
6893,21,1.0,1.0,2.0,2.0,1.0
3118,57,1.0,1.0,2.0,3.0,1.0
5338,51,1.0,2.0,2.0,4.0,2.0
5508,60,1.0,1.0,2.0,1.0,3.0
4429,34,2.0,1.0,2.0,1.0,2.0
2373,31,0.0,0.0,0.0,4.0,3.0
8749,51,1.0,0.0,2.0,2.0,2.0
2602,44,0.0,0.0,1.0,0.0,0.0
9841,51,2.0,1.0,1.0,1.0,2.0
2817,49,0.0,2.0,1.0,1.0,2.0
1178,34,1.0,0.0,0.0,0.0,1.0
3561,37,1.0,0.0,1.0,4.0,1.0
3345,39,1.0,0.0,1.0,4.0,3.0
3014,28,1.0,1.0,2.0,0.0,0.0
1723,40,1.0,2.0,2.0,2.0,1.0
5450,43,1.0,2.0,2.0,0.0,2.0
6462,36,0.0,2.0,1.0,0.0,1.0
2096,48,2.0,0.0,2.0,4.0,3.0
7138,26,1.0,2.0,2.0,4.0,3.0
5439,38,1.0,2.0,1.0,4.0,0.0
3246,35,1.0,1.0,2.0,0.0,0.0
2555,55,0.0,2.0,0.0,2.0,1.0
9572,38,2.0,1.0,0.0,4.0,2.0
3592,40,2.0,0.0,1.0,2.0,1.0
5686,35,1.0,2.0,0.0,3.0,1.0
1549,56,0.0,0.0,2.0,2.0,0.0
4707,21,2.0,0.0,2.0,4.0,1.0
4548,39,1.0,0.0,1.0,1.0,1.0
5574,52,0.0,0.0,0.0,3.0,0.0
4938,28,0.0,2.0,1.0,4.0,1.0
2581,26,0.0,1.0,0.0,1.0,1.0
2297,57,1.0,2.0,1.0,0.0,2.0
3546,47,2.0,1.0,1.0,2.0,3.0
8883,26,0.0,1.0,0.0,0.0,1.0
1068,54,1.0,2.0,2.0,0.0,0.0
1650,29,0.0,0.0,0.0,0.0,2.0
1787,52,1.0,2.0,0.0,1.0,3.0
7313,41,2.0,1.0,1.0,2.0,3.0
4620,41,2.0,1.0,1.0,1.0,3.0
5579,47,2.0,1.0,1.0,3.0,1.0
202,49,0.0,1.0,1.0,4.0,1.0
2529,58,1.0,0.0,2.0,1.0,0.0
4743,47,2.0,0.0,1.0,4.0,2.0
2173,52,1.0,1.0,0.0,3.0,3.0
6946,30,0.0,2.0,0.0,0.0,1.0
7511,31,0.0,0.0,0.0,3.0,2.0
3561,37,0.0,0.0,1.0,4.0,1.0
1167,44,1.0,0.0,2.0,4.0,1.0
6917,41,2.0,1.0,0.0,2.0,0.0
8973,26,1.0,2.0,1.0,0.0,3.0
9499,26,0.0,1.0,0.0,4.0,2.0
3644,26,0.0,0.0,1.0,1.0,2.0
6708,40,0.0,0.0,2.0,0.0,3.0
2021,41,1.0,1.0,0.0,4.0,3.0
6679,37,1.0,2.0,0.0,1.0,3.0
707,42,0.0,0.0,2.0,3.0,0.0
8147,41,0.0,2.0,2.0,4.0,2.0
8127,42,1.0,2.0,0.0,0.0,3.0
6296,29,2.0,0.0,0.0,0.0,1.0
5912,41,2.0,1.0,1.0,0.0,3.0
5495,40,1.0,1.0,0.0,2.0,0.0
2336,32,2.0,2.0,1.0,2.0,2.0
250,46,2.0,1.0,0.0,2.0,0.0
8888,35,0.0,1.0,2.0,0.0,0.0
2655,57,1.0,1.0,0.0,4.0,1.0
2124,54,1.0,0.0,2.0,4.0,1.0
9072,49,0.0,2.0,0.0,0.0,1.0
9996,48,0.0,0.0,2.0,3.0,1.0
4858,26,1.0,2.0,1.0,4.0,1.0
1041,37,1.0,1.0,1.0,1.0,2.0
5596,43,0.0,2.0,2.0,4.0,0.0
5329,54,1.0,2.0,1.0,0.0,1.0
2365,20,1.0,0.0,0.0,4.0,1.0
315,41,2.0,0.0,1.0,4.0,1.0
8862,29,0.0,1.0,1.0,2.0,0.0
2289,36,0.0,0.0,0.0,3.0,2.0
6251,44,2.0,1.0,1.0,4.0,2.0
3915,29,0.0,2.0,1.0,4.0,1.0
282,42,0.0,2.0,1.0,4.0,3.0
3458,49,2.0,2.0,0.0,0.0,3.0
2602,37,0.0,0.0,1.0,3.0,3.0
1420,62,2.0,0.0,0.0,1.0,2.0
6771,30,0.0,0.0,1.0,3.0,2.0
9855,20,1.0,0.0,0.0,3.0,2.0
1127,29,2.0,1.0,1.0,1.0,0.0
6724,37,0.0,0.0,2.0,0.0,1.0
5110,44,0.0,2.0,2.0,3.0,2.0
6893,21,1.0,1.0,2.0,1.0,1.0
9912,20,1.0,1.0,1.0,1.0,3.0
6576,62,0.0,0.0,0.0,1.0,2.0
1187,52,1.0,1.0,0.0,4.0,3.0
1741,45,1.0,1.0,0.0,4.0,3.0
509,59,2.0,0.0,1.0,3.0,0.0
517,51,0.0,1.0,1.0,3.0,2.0
9431,34,1.0,1.0,2.0,1.0,0.0
8018,32,0.0,0.0,1.0,2.0,3.0
9419,64,1.0,1.0,1.0,4.0,0.0
2964,40,0.0,1.0,1.0,1.0,3.0
1524,24,1.0,1.0,0.0,2.0,3.0
8530,38,0.0,1.0,2.0,4.0,0.0
5439,38,0.0,2.0,1.0,4.0,0.0
4228,52,2.0,0.0,1.0,4.0,2.0
3325,40,1.0,1.0,0.0,0.0,2.0
7828,29,2.0,2.0,0.0,1.0,2.0
2387,43,2.0,1.0,2.0,4.0,3.0
4108,36,0.0,2.0,2.0,4.0,2.0
5418,43,1.0,2.0,2.0,4.0,2.0
2681,59,0.0,0.0,0.0,0.0,3.0
6886,43,1.0,1.0,0.0,1.0,1.0
4945,31,1.0,2.0,2.0,4.0,2.0
893,33,0.0,1.0,0.0,2.0,3.0
1562,51,0.0,1.0,0.0,2.0,0.0
5425,54,2.0,1.0,1.0,1.0,0.0
6863,51,0.0,0.0,1.0,1.0,2.0
2361,40,0.0,0.0,2.0,4.0,2.0
1197,62,1.0,1.0,2.0,4.0,3.0
8205,46,2.0,0.0,0.0,2.0,0.0
9888,48,1.0,1.0,2.0,0.0,2.0
1199,48,2.0,1.0,2.0,3.0,3.0
4690,38,0.0,0.0,1.0,4.0,2.0
8753,35,2.0,2.0,2.0,1.0,2.0
8459,38,1.0,2.0,0.0,1.0,2.0
6543,44,2.0,0.0,1.0,2.0,3.0
6652,41,1.0,2.0,1.0,4.0,2.0
4539,54,1.0,1.0,0.0,1.0,3.0
6193,29,0.0,0.0,0.0,3.0,0.0
2479,36,1.0,0.0,2.0,1.0,1.0
6602,58,0.0,0.0,1.0,1.0,3.0
7574,35,1.0,0.0,1.0,0.0,1.0
5084,47,2.0,2.0,1.0,2.0,1.0
4006,37,2.0,1.0,1.0,3.0,0.0
8226,31,1.0,2.0,2.0,3.0,2.0
5082,44,0.0,1.0,2.0,3.0,0.0
1710,37,2.0,2.0,1.0,0.0,0.0
2337,40,0.0,0.0,2.0,1.0,1.0
5329,54,1.0,2.0,1.0,0.0,1.0
8400,41,2.0,2.0,0.0,1.0,0.0
1677,38,2.0,0.0,0.0,2.0,3.0
4945,31,1.0,2.0,2.0,4.0,2.0
6654,33,0.0,0.0,2.0,2.0,0.0
3801,26,2.0,0.0,1.0,3.0,1.0
3574,19,0.0,2.0,2.0,1.0,1.0
6679,26,1.0,2.0,0.0,1.0,3.0
2663,47,2.0,1.0,0.0,2.0,3.0
5590,50,2.0,1.0,1.0,1.0,2.0
217,28,0.0,2.0,1.0,0.0,2.0
1136,58,0.0,1.0,1.0,3.0,2.0
9075,36,0.0,1.0,2.0,1.0,3.0
7151,45,2.0,2.0,1.0,2.0,2.0
9057,29,2.0,1.0,1.0,1.0,0.0
9723,26,0.0,1.0,1.0,1.0,1.0
4552,42,2.0,0.0,0.0,1.0,2.0
7766,20,1.0,1.0,2.0,1.0,0.0
4106,44,2.0,2.0,2.0,1.0,1.0
2192,55,1.0,1.0,0.0,1.0,1.0
6258,53,2.0,2.0,2.0,1.0,3.0
9637,36,0.0,2.0,0.0,1.0,3.0
6467,30,2.0,0.0,1.0,2.0,2.0
2771,25,2.0,2.0,2.0,1.0,0.0
3658,45,2.0,0.0,1.0,3.0,3.0
2096,32,2.0,0.0,0.0,4.0,3.0
3298,35,2.0,2.0,0.0,3.0,2.0
7152,32,0.0,2.0,1.0,1.0,2.0
6019,34,1.0,0.0,2.0,2.0,2.0
3323,48,2.0,2.0,1.0,0.0,0.0
4742,31,1.0,0.0,0.0,3.0,3.0
8515,46,2.0,1.0,0.0,1.0,3.0
5566,34,2.0,1.0,0.0,4.0,2.0
4483,28,2.0,0.0,2.0,2.0,1.0
3236,56,0.0,1.0,0.0,0.0,2.0
3020,37,0.0,0.0,0.0,1.0,2.0
9894,35,0.0,1.0,2.0,2.0,0.0
1084,47,0.0,0.0,1.0,0.0,0.0
760,44,2.0,2.0,0.0,2.0,0.0
4957,58,1.0,0.0,0.0,4.0,1.0
4539,24,1.0,1.0,0.0,0.0,3.0
4035,22,0.0,2.0,2.0,0.0,2.0
1524,24,1.0,1.0,0.0,2.0,3.0
1399,52,0.0,1.0,0.0,0.0,3.0
346,29,1.0,1.0,2.0,2.0,1.0
487,28,1.0,1.0,1.0,3.0,0.0
1524,48,1.0,2.0,0.0,2.0,3.0
6409,52,1.0,0.0,2.0,4.0,3.0
1369,45,2.0,0.0,0.0,4.0,2.0
1000,42,0.0,0.0,1.0,4.0,0.0
6849,39,1.0,1.0,2.0,1.0,3.0
5180,19,1.0,1.0,2.0,2.0,3.0
9418,20,1.0,2.0,1.0,2.0,3.0
6501,49,1.0,1.0,0.0,1.0,1.0
5198,47,1.0,0.0,0.0,4.0,3.0
3641,33,0.0,1.0,0.0,0.0,3.0
8515,46,2.0,1.0,0.0,1.0,3.0
7507,35,2.0,1.0,2.0,0.0,0.0
1931,52,1.0,1.0,0.0,3.0,3.0
5193,62,0.0,0.0,1.0,0.0,1.0
6296,29,0.0,0.0,0.0,0.0,1.0
9762,27,2.0,2.0,2.0,3.0,1.0
7045,50,2.0,0.0,1.0,0.0,2.0
5818,42,1.0,2.0,2.0,4.0,3.0
4266,28,1.0,0.0,1.0,2.0,2.0
2542,58,2.0,1.0,1.0,1.0,1.0
9234,20,1.0,0.0,0.0,3.0,2.0
2882,40,2.0,0.0,2.0,4.0,3.0
1706,39,0.0,2.0,2.0,2.0,3.0
2373,31,2.0,0.0,0.0,4.0,3.0
1126,31,1.0,2.0,1.0,2.0,0.0
8112,33,0.0,1.0,0.0,1.0,3.0
7313,40,2.0,1.0,1.0,4.0,2.0
9953,39,2.0,1.0,0.0,4.0,3.0
2384,37,2.0,0.0,1.0,0.0,0.0
6254,58,1.0,0.0,0.0,0.0,3.0
1127,36,2.0,0.0,1.0,2.0,2.0
3928,48,2.0,1.0,1.0,3.0,2.0
4976,34,0.0,1.0,0.0,1.0,0.0
6906,26,2.0,2.0,2.0,3.0,2.0
9913,32,1.0,1.0,1.0,2.0,2.0
9736,38,2.0,0.0,0.0,0.0,2.0
5818,53,2.0,2.0,2.0,4.0,3.0
8817,53,1.0,2.0,0.0,0.0,3.0
6043,32,1.0,1.0,2.0,4.0,1.0
9807,35,2.0,2.0,0.0,0.0,3.0
3343,39,2.0,2.0,2.0,1.0,3.0
1650,29,1.0,2.0,0.0,3.0,2.0
1881,43,2.0,1.0,0.0,2.0,2.0
1910,63,1.0,0.0,1.0,4.0,1.0
2602,61,0.0,0.0,1.0,3.0,0.0
8018,32,0.0,0.0,1.0,1.0,3.0
6409,52,1.0,0.0,2.0,0.0,3.0
3303,34,0.0,1.0,1.0,4.0,1.0
7322,41,2.0,0.0,0.0,1.0,0.0
2021,41,1.0,1.0,0.0,4.0,3.0
674,52,0.0,2.0,1.0,1.0,1.0
1710,37,0.0,2.0,1.0,1.0,0.0
3352,58,0.0,0.0,2.0,2.0,3.0
5629,53,1.0,2.0,2.0,2.0,3.0
6296,29,0.0,0.0,0.0,0.0,1.0
2124,33,1.0,0.0,2.0,4.0,1.0
928,49,1.0,0.0,1.0,4.0,3.0
1805,28,2.0,1.0,2.0,3.0,0.0
1366,37,2.0,2.0,0.0,3.0,0.0
9419,64,2.0,1.0,1.0,4.0,0.0
3801,26,2.0,0.0,1.0,0.0,0.0
8226,30,1.0,2.0,2.0,3.0,2.0
3381,47,1.0,2.0,2.0,3.0,2.0
24,32,1.0,2.0,1.0,0.0,0.0
1136,36,0.0,1.0,2.0,1.0,2.0
4391,39,2.0,1.0,1.0,2.0,3.0
6075,32,2.0,0.0,2.0,3.0,3.0
6449,42,1.0,0.0,2.0,3.0,3.0
1957,34,2.0,0.0,2.0,4.0,1.0
1905,62,2.0,1.0,0.0,0.0,3.0
7099,22,0.0,1.0,2.0,3.0,1.0
6454,45,2.0,1.0,0.0,2.0,0.0
1741,45,1.0,1.0,0.0,4.0,3.0
1284,42,0.0,2.0,2.0,4.0,0.0
9090,41,1.0,0.0,1.0,1.0,0.0
6193,29,0.0,0.0,0.0,3.0,0.0
3889,46,1.0,0.0,2.0,2.0,0.0
6315,49,2.0,0.0,2.0,2.0,0.0
9383,44,1.0,2.0,2.0,0.0,1.0
8278,31,2.0,1.0,2.0,4.0,2.0
3846,38,2.0,2.0,0.0,1.0,3.0
1136,58,1.0,1.0,1.0,0.0,2.0
1935,30,0.0,0.0,0.0,1.0,0.0
5520,31,2.0,0.0,0.0,2.0,0.0
1837,23,2.0,0.0,2.0,4.0,2.0
7195,43,1.0,0.0,1.0,3.0,0.0
4382,40,1.0,1.0,1.0,0.0,2.0
4141,61,0.0,2.0,2.0,4.0,3.0
2876,23,2.0,2.0,2.0,0.0,2.0
2162,36,2.0,0.0,1.0,4.0,0.0
5569,35,2.0,1.0,0.0,0.0,0.0
7313,33,2.0,1.0,1.0,1.0,0.0
7783,52,1.0,2.0,0.0,4.0,3.0
5826,41,2.0,0.0,0.0,1.0,2.0
3014,28,1.0,1.0,2.0,0.0,0.0
7466,47,1.0,1.0,0.0,3.0,0.0
5084,39,2.0,0.0,1.0,4.0,1.0
9622,48,1.0,1.0,1.0,1.0,2.0
4948,55,2.0,1.0,2.0,0.0,0.0
8487,64,0.0,0.0,0.0,4.0,2.0
9572,38,2.0,1.0,0.0,4.0,2.0
5531,34,1.0,0.0,2.0,2.0,3.0
7086,30,2.0,1.0,2.0,4.0,2.0
8982,37,2.0,0.0,0.0,3.0,1.0
5512,45,2.0,0.0,1.0,2.0,1.0
2115,40,2.0,1.0,1.0,3.0,3.0
2671,37,2.0,2.0,1.0,0.0,0.0
3202,46,1.0,1.0,2.0,4.0,3.0
5194,53,1.0,1.0,2.0,3.0,0.0
2797,40,1.0,1.0,0.0,2.0,0.0
7558,42,2.0,2.0,2.0,4.0,3.0
1369,45,1.0,0.0,0.0,4.0,2.0
9676,36,2.0,1.0,2.0,3.0,0.0
2691,50,2.0,0.0,0.0,2.0,0.0
9992,36,1.0,0.0,1.0,3.0,1.0
3577,58,2.0,0.0,1.0,4.0,0.0
9059,47,0.0,1.0,2.0,3.0,2.0
1762,41,1.0,0.0,1.0,1.0,0.0
2309,22,1.0,2.0,0.0,1.0,3.0
8530,52,0.0,1.0,2.0,4.0,0.0
6365,46,1.0,2.0,0.0,1.0,1.0
7322,37,2.0,0.0,0.0,2.0,0.0
9234,20,1.0,0.0,0.0,0.0,2.0
714,32,1.0,0.0,2.0,4.0,2.0
7526,43,1.0,2.0,1.0,2.0,1.0
4756,59,2.0,2.0,1.0,0.0,1.0
1369,45,0.0,0.0,0.0,4.0,2.0
1650,29,2.0,0.0,0.0,3.0,2.0
3218,61,0.0,2.0,0.0,1.0,2.0
4034,43,0.0,0.0,2.0,3.0,3.0
6657,22,0.0,0.0,0.0,0.0,3.0
2992,42,1.0,2.0,2.0,0.0,3.0
9892,51,2.0,2.0,1.0,0.0,1.0
7306,44,1.0,2.0,1.0,1.0,3.0
6167,20,1.0,1.0,1.0,3.0,3.0
5110,44,0.0,2.0,2.0,3.0,2.0
6627,53,2.0,0.0,0.0,0.0,0.0
3014,28,0.0,1.0,2.0,0.0,0.0
4836,43,0.0,2.0,1.0,0.0,1.0
6861,43,2.0,2.0,1.0,1.0,0.0
7919,43,0.0,0.0,1.0,4.0,1.0
4102,54,1.0,2.0,2.0,3.0,0.0
228,46,0.0,1.0,2.0,0.0,1.0
6581,33,1.0,1.0,0.0,2.0,3.0
1698,50,0.0,2.0,2.0,1.0,2.0
9892,51,2.0,2.0,1.0,2.0,0.0
7904,51,0.0,0.0,0.0,4.0,0.0
262,33,1.0,1.0,0.0,2.0,0.0
6275,35,0.0,0.0,0.0,0.0,2.0
1762,41,2.0,0.0,1.0,1.0,0.0
4950,28,1.0,1.0,1.0,4.0,2.0
6163,49,1.0,0.0,1.0,4.0,3.0
5498,42,0.0,2.0,1.0,0.0,2.0
8883,32,0.0,0.0,0.0,1.0,1.0
8903,24,1.0,2.0,1.0,4.0,1.0
484,51,0.0,2.0,1.0,0.0,2.0
2960,40,1.0,2.0,2.0,1.0,1.0
9894,28,0.0,1.0,2.0,2.0,0.0
2934,26,2.0,0.0,2.0,1.0,0.0
400,52,2.0,2.0,1.0,3.0,1.0
6365,38,2.0,2.0,0.0,0.0,1.0
3833,57,1.0,0.0,1.0,1.0,3.0
3654,40,2.0,2.0,2.0,2.0,1.0
9220,21,0.0,1.0,1.0,4.0,3.0
1539,43,0.0,1.0,0.0,0.0,1.0
9480,39,2.0,2.0,0.0,1.0,0.0
4694,29,0.0,1.0,2.0,1.0,0.0
6014,52,0.0,1.0,0.0,4.0,3.0
9234,20,1.0,0.0,0.0,1.0,2.0
4619,33,0.0,2.0,2.0,3.0,0.0
6708,42,2.0,0.0,2.0,3.0,3.0
8764,38,1.0,0.0,2.0,3.0,2.0
1914,42,1.0,2.0,0.0,3.0,3.0
3296,42,1.0,2.0,2.0,1.0,0.0
3118,57,1.0,1.0,2.0,2.0,1.0
2431,54,1.0,2.0,2.0,3.0,3.0
7450,36,0.0,0.0,1.0,3.0,2.0
4415,40,2.0,1.0,2.0,2.0,3.0
5324,43,2.0,1.0,2.0,4.0,3.0
5418,34,1.0,1.0,2.0,1.0,0.0
7558,42,2.0,2.0,2.0,4.0,3.0
5471,39,1.0,0.0,1.0,4.0,2.0
1077,34,2.0,0.0,1.0,3.0,0.0
4548,39,1.0,0.0,1.0,1.0,1.0
3333,30,1.0,2.0,2.0,2.0,1.0
1466,21,0.0,2.0,1.0,0.0,0.0
1399,52,0.0,1.0,0.0,0.0,3.0
1710,37,0.0,2.0,1.0,1.0,0.0
9089,52,1.0,2.0,0.0,4.0,3.0
6194,44,2.0,0.0,2.0,2.0,1.0
1524,24,1.0,1.0,0.0,3.0,3.0
9174,49,2.0,2.0,2.0,0.0,1.0
4043,39,0.0,0.0,2.0,1.0,1.0
9412,46,1.0,1.0,0.0,4.0,2.0
5242,31,1.0,1.0,1.0,0.0,2.0
565,53,0.0,2.0,2.0,4.0,2.0
2510,47,1.0,1.0,1.0,2.0,0.0
1612,40,1.0,1.0,1.0,2.0,1.0
3403,35,0.0,0.0,2.0,0.0,3.0
1214,26,0.0,1.0,0.0,2.0,1.0
7376,21,0.0,1.0,1.0,2.0,2.0
7081,59,0.0,1.0,1.0,4.0,3.0
158,61,2.0,0.0,0.0,0.0,1.0
9485,42,1.0,2.0,1.0,4.0,1.0
4548,39,1.0,0.0,1.0,1.0,1.0
6991,36,2.0,0.0,1.0,1.0,0.0
7313,39,2.0,1.0,1.0,1.0,3.0
3430,61,1.0,0.0,1.0,4.0,2.0
1650,29,0.0,0.0,0.0,2.0,2.0
6880,34,0.0,1.0,1.0,2.0,2.0
2982,63,0.0,0.0,1.0,3.0,0.0
979,43,1.0,0.0,2.0,1.0,1.0
7398,32,1.0,2.0,1.0,2.0,1.0
1704,61,0.0,2.0,0.0,3.0,1.0
3877,52,1.0,1.0,2.0,4.0,0.0
775,45,0.0,1.0,2.0,3.0,1.0
4940,19,0.0,0.0,2.0,4.0,3.0
3387,22,0.0,1.0,2.0,4.0,1.0
4232,48,2.0,0.0,1.0,0.0,1.0
5198,47,1.0,0.0,0.0,0.0,3.0
5082,44,0.0,1.0,2.0,3.0,0.0
4795,37,1.0,0.0,1.0,2.0,0.0
7229,43,1.0,1.0,2.0,4.0,3.0
6495,43,2.0,2.0,1.0,1.0,0.0
9855,20,1.0,0.0,2.0,1.0,2.0
2017,36,1.0,2.0,0.0,3.0,1.0
5276,42,0.0,2.0,1.0,3.0,0.0
3345,39,1.0,0.0,1.0,1.0,3.0
6849,39,1.0,1.0,2.0,1.0,3.0
9504,31,1.0,2.0,2.0,3.0,2.0
8252,39,1.0,2.0,1.0,3.0,3.0
316,42,2.0,0.0,2.0,3.0,3.0
2311,41,1.0,0.0,0.0,3.0,0.0
9330,41,0.0,1.0,0.0,2.0,1.0
1268,21,2.0,2.0,1.0,0.0,0.0
6765,46,0.0,2.0,1.0,1.0,2.0
7808,26,0.0,0.0,2.0,0.0,3.0
4015,44,1.0,2.0,1.0,3.0,1.0
4836,55,0.0,2.0,1.0,4.0,1.0
4191,41,2.0,1.0,0.0,1.0,3.0
