id,age,click,full_name,gender,device_type,ad_position,browsing_history,time_of_day
4348.0,62.0,1.0,User4348,Female,Desktop,Top,Shopping,Afternoon
8647.0,38.2,1.0,User8647,Female,Desktop,Bottom,Shopping,Morning
4595.0,46.2,0.0,User4595,Female,Mobile,Side,Social Media,Evening
9612.0,55.8,0.0,User9612,Female,Desktop,Top,Entertainment,Morning
847.0,23.0,0.0,User847,Male,Mobile,Top,Entertainment,Afternoon
1369.0,52.0,1.0,User1369,Female,Desktop,Bottom,Social Media,Morning
9412.0,34.0,1.0,User9412,Female,Mobile,Bottom,Social Media,Morning
134.0,26.0,0.0,User134,Female,Desktop,Bottom,Entertainment,Night
4073.0,36.0,1.0,User4073,Male,Desktop,Top,Entertainment,Evening
1529.0,20.0,1.0,User1529,Female,Mobile,Bottom,Entertainment,Afternoon
690.0,48.4,0.0,User690,Female,Desktop,Side,Education,Evening
2964.0,40.0,1.0,User2964,Female,Desktop,Side,Entertainment,Night
6088.0,24.0,0.0,User6088,Female,Tablet,Bottom,Entertainment,Night
9654.0,42.0,0.0,User9654,Male,Mobile,Bottom,Social Media,Evening
9611.0,55.8,1.0,User9611,Female,Desktop,Side,Entertainment,Afternoon
9855.0,44.4,1.0,User9855,Female,Desktop,Bottom,News,Morning
4756.0,59.0,1.0,User4756,Non-Binary,Mobile,Bottom,Education,Evening
4524.0,23.0,0.0,User4524,Male,Tablet,Top,Entertainment,Night
7.0,33.0,1.0,User7,Female,Tablet,Bottom,Entertainment,Evening
1905.0,62.0,1.0,User1905,Female,Mobile,Bottom,Education,Night
1914.0,42.0,1.0,User1914,Male,Tablet,Bottom,Shopping,Night
3596.0,46.6,0.0,User3596,Female,Mobile,Bottom,Entertainment,Morning
5748.0,44.2,1.0,User5748,Female,Desktop,Side,Entertainment,Morning
7713.0,46.8,0.0,User7713,Non-Binary,Mobile,Top,Entertainment,Morning
7688.0,57.0,1.0,User7688,Male,Mobile,Top,News,Evening
7674.0,43.0,1.0,User7674,Female,Tablet,Bottom,News,Afternoon
6811.0,24.0,1.0,User6811,Male,Mobile,Bottom,Education,Morning
5498.0,27.0,1.0,User5498,Female,Tablet,Side,Education,Morning
2173.0,52.0,1.0,User2173,Male,Mobile,Bottom,Shopping,Night
5989.0,28.0,0.0,User5989,Non-Binary,Tablet,Bottom,Entertainment,Afternoon
4848.0,44.0,1.0,User4848,Female,Desktop,Bottom,Entertainment,Night
7086.0,30.0,1.0,User7086,Non-Binary,Desktop,Bottom,Entertainment,Morning
1908.0,26.0,1.0,User1908,Male,Mobile,Bottom,Education,Evening
6765.0,46.0,1.0,User6765,Female,Tablet,Side,Entertainment,Morning
5878.0,34.2,1.0,User5878,Female,Desktop,Bottom,Education,Afternoon
6167.0,20.0,1.0,User6167,Male,Desktop,Bottom,Shopping,Morning
5198.0,47.0,1.0,User5198,Male,Desktop,Bottom,Education,Night
9723.0,37.0,1.0,User9723,Female,Desktop,Side,Entertainment,Evening
1935.0,30.0,1.0,User1935,Female,Desktop,Bottom,Entertainment,Afternoon
1910.0,63.0,1.0,User1910,Male,Desktop,Side,Social Media,Morning
9410.0,34.0,0.0,User9410,Non-Binary,Desktop,Bottom,Entertainment,Morning
8353.0,40.4,1.0,User8353,Female,Desktop,Bottom,Entertainment,Evening
2667.0,41.8,0.0,User2667,Female,Desktop,Side,News,Night
7408.0,32.4,0.0,User7408,Female,Mobile,Bottom,Entertainment,Night
8284.0,39.8,0.0,User8284,Female,Tablet,Bottom,Shopping,Morning
4743.0,47.0,0.0,User4743,Non-Binary,Desktop,Side,Social Media,Morning
9842.0,43.0,1.0,User9842,Non-Binary,Mobile,Top,Shopping,Afternoon
4940.0,19.0,0.0,User4940,Female,Desktop,Top,Entertainment,Morning
1706.0,61.0,1.0,User1706,Female,Desktop,Bottom,Shopping,Night
6886.0,43.0,1.0,User6886,Female,Mobile,Bottom,Entertainment,Evening
2016.0,41.2,0.0,User2016,Male,Desktop,Bottom,Entertainment,Afternoon
4230.0,35.0,1.0,User4230,Female,Tablet,Top,Education,Evening
674.0,27.4,1.0,User674,Female,Tablet,Bottom,Entertainment,Evening
7626.0,30.0,0.0,User7626,Non-Binary,Mobile,Side,Social Media,Night
6627.0,50.2,1.0,User6627,Non-Binary,Desktop,Bottom,Entertainment,Afternoon
9400.0,29.4,1.0,User9400,Non-Binary,Mobile,Side,Education,Night
2213.0,32.4,0.0,User2213,Non-Binary,Mobile,Side,Entertainment,Afternoon
3483.0,20.0,1.0,User3483,Female,Mobile,Side,News,Morning
7688.0,57.0,1.0,User7688,Male,Mobile,Bottom,News,Evening
1539.0,43.0,1.0,User1539,Female,Desktop,Bottom,Education,Evening
5796.0,46.0,1.0,User5796,Non-Binary,Mobile,Bottom,News,Afternoon
6669.0,38.0,1.0,User6669,Female,Mobile,Side,News,Night
3881.0,51.0,0.0,User3881,Female,Tablet,Bottom,Social Media,Morning
1704.0,61.0,1.0,User1704,Female,Tablet,Bottom,Shopping,Morning
4228.0,35.2,1.0,User4228,Female,Desktop,Bottom,Entertainment,Morning
7652.0,40.4,1.0,User7652,Male,Desktop,Bottom,Education,Morning
9233.0,55.0,0.0,User9233,Female,Tablet,Bottom,Entertainment,Night
6143.0,29.0,1.0,User6143,Non-Binary,Mobile,Bottom,Entertainment,Afternoon
2238.0,25.0,0.0,User2238,Female,Desktop,Top,Entertainment,Morning
7828.0,29.0,1.0,User7828,Female,Desktop,Bottom,Entertainment,Morning
9321.0,39.0,0.0,User9321,Female,Desktop,Bottom,Education,Afternoon
1729.0,26.0,1.0,User1729,Female,Mobile,Top,Entertainment,Afternoon
7266.0,26.4,1.0,User7266,Female,Tablet,Bottom,Education,Afternoon
2724.0,39.0,0.0,User2724,Female,Mobile,Top,Social Media,Morning
8647.0,38.2,1.0,User8647,Female,Desktop,Top,Shopping,Morning
1729.0,26.0,1.0,User1729,Female,Mobile,Bottom,Entertainment,Afternoon
405.0,51.0,0.0,User405,Female,Desktop,Top,Social Media,Afternoon
7924.0,34.8,1.0,User7924,Female,Desktop,Bottom,Shopping,Morning
6449.0,42.0,1.0,User6449,Female,Desktop,Top,Shopping,Night
911.0,32.0,1.0,User911,Non-Binary,Desktop,Top,Entertainment,Night
8804.0,38.0,0.0,User8804,Female,Desktop,Top,Education,Morning
4938.0,28.0,1.0,User4938,Female,Desktop,Side,Social Media,Evening
4108.0,36.0,1.0,User4108,Female,Desktop,Top,Entertainment,Morning
3629.0,35.0,0.0,User3629,Female,Mobile,Bottom,News,Morning
9779.0,36.4,0.0,User9779,Female,Tablet,Bottom,Education,Morning
9266.0,38.0,1.0,User9266,Female,Mobile,Bottom,Education,Afternoon
2044.0,31.0,1.0,User2044,Female,Mobile,Bottom,News,Evening
2156.0,46.0,1.0,User2156,Female,Tablet,Side,Entertainment,Afternoon
3144.0,24.0,1.0,User3144,Female,Desktop,Side,Shopping,Morning
9581.0,41.2,0.0,User9581,Male,Mobile,Side,Social Media,Morning
4836.0,55.0,1.0,User4836,Female,Tablet,Bottom,Entertainment,Evening
7924.0,34.8,1.0,User7924,Female,Desktop,Bottom,Shopping,Morning
9551.0,58.0,0.0,User9551,Female,Mobile,Side,Entertainment,Evening
4462.0,52.0,1.0,User4462,Female,Desktop,Bottom,Entertainment,Afternoon
6717.0,41.6,0.0,User6717,Female,Tablet,Top,Entertainment,Morning
2747.0,29.0,0.0,User2747,Male,Desktop,Bottom,Entertainment,Night
3014.0,45.0,1.0,User3014,Female,Mobile,Bottom,Entertainment,Afternoon
9412.0,34.0,1.0,User9412,Female,Desktop,Bottom,Social Media,Morning
6396.0,56.0,0.0,User6396,Female,Desktop,Top,Entertainment,Evening
5629.0,46.2,1.0,User5629,Female,Tablet,Top,Entertainment,Night
7054.0,45.2,0.0,User7054,Female,Mobile,Top,Education,Morning
961.0,54.0,0.0,User961,Female,Desktop,Bottom,Entertainment,Afternoon
3333.0,30.0,1.0,User3333,Male,Tablet,Top,Entertainment,Evening
6831.0,64.0,0.0,User6831,Female,Mobile,Top,Entertainment,Afternoon
6886.0,43.0,1.0,User6886,Male,Mobile,Bottom,Entertainment,Evening
8948.0,25.0,1.0,User8948,Female,Mobile,Bottom,Education,Evening
2722.0,39.0,1.0,User2722,Female,Desktop,Top,Entertainment,Evening
1975.0,30.0,1.0,User1975,Female,Desktop,Top,Social Media,Morning
4058.0,33.0,1.0,User4058,Female,Tablet,Bottom,News,Evening
1931.0,31.8,1.0,User1931,Female,Mobile,Bottom,Shopping,Night
2803.0,56.0,0.0,User2803,Female,Tablet,Side,Social Media,Night
7436.0,37.0,0.0,User7436,Male,Desktop,Bottom,Entertainment,Night
7152.0,32.0,1.0,User7152,Female,Tablet,Side,News,Morning
1399.0,37.8,1.0,User1399,Female,Desktop,Bottom,Education,Night
1041.0,37.0,1.0,User1041,Female,Desktop,Side,Entertainment,Morning
8147.0,32.0,1.0,User8147,Female,Desktop,Top,Entertainment,Night
724.0,64.0,0.0,User724,Non-Binary,Desktop,Bottom,Shopping,Morning
9766.0,31.0,1.0,User9766,Male,Desktop,Bottom,Shopping,Evening
9572.0,38.0,1.0,User9572,Female,Mobile,Bottom,Social Media,Morning
6959.0,39.0,1.0,User6959,Male,Desktop,Top,Entertainment,Evening
3376.0,52.0,0.0,User3376,Female,Mobile,Top,Entertainment,Morning
2387.0,39.2,1.0,User2387,Female,Mobile,Bottom,Social Media,Morning
6657.0,22.0,1.0,User6657,Female,Desktop,Bottom,News,Night
813.0,42.6,1.0,User813,Female,Desktop,Bottom,Education,Morning
6724.0,37.0,1.0,User6724,Female,Desktop,Bottom,Entertainment,Evening
1365.0,38.0,0.0,User1365,Female,Tablet,Top,Shopping,Afternoon
2666.0,45.2,0.0,User2666,Female,Mobile,Bottom,News,Morning
7475.0,53.0,1.0,User7475,Female,Tablet,Bottom,Entertainment,Afternoon
8906.0,32.4,1.0,User8906,Male,Desktop,Top,Shopping,Night
3014.0,45.0,1.0,User3014,Female,Mobile,Top,Entertainment,Afternoon
1741.0,45.0,1.0,User1741,Female,Mobile,Bottom,Entertainment,Night
5346.0,30.0,1.0,User5346,Non-Binary,Tablet,Top,Entertainment,Morning
2727.0,34.0,1.0,User2727,Non-Binary,Desktop,Bottom,Entertainment,Afternoon
2387.0,39.2,1.0,User2387,Non-Binary,Mobile,Top,Social Media,Night
1741.0,45.0,1.0,User1741,Female,Mobile,Bottom,Entertainment,Night
5301.0,45.8,1.0,User5301,Male,Tablet,Side,Social Media,Night
2311.0,22.0,1.0,User2311,Female,Desktop,Bottom,Entertainment,Morning
4976.0,34.0,1.0,User4976,Female,Mobile,Bottom,Entertainment,Afternoon
8034.0,44.0,0.0,User8034,Female,Desktop,Bottom,Entertainment,Morning
1225.0,27.0,1.0,User1225,Female,Desktop,Bottom,Entertainment,Evening
5084.0,44.0,1.0,User5084,Non-Binary,Desktop,Side,Entertainment,Evening
8994.0,34.0,1.0,User8994,Female,Mobile,Bottom,Entertainment,Morning
1446.0,44.4,1.0,User1446,Female,Desktop,Bottom,News,Night
5227.0,24.0,1.0,User5227,Female,Mobile,Bottom,Entertainment,Night
7081.0,59.0,0.0,User7081,Female,Mobile,Side,Entertainment,Night
5844.0,43.0,0.0,User5844,Male,Desktop,Bottom,Entertainment,Evening
2032.0,36.0,1.0,User2032,Female,Desktop,Bottom,Education,Morning
6573.0,55.0,1.0,User6573,Non-Binary,Desktop,Side,Entertainment,Evening
3915.0,50.0,1.0,User3915,Female,Desktop,Side,Entertainment,Evening
6462.0,36.0,1.0,User6462,Female,Tablet,Side,Education,Evening
6956.0,27.0,0.0,User6956,Female,Desktop,Bottom,Education,Evening
8844.0,51.2,0.0,User8844,Non-Binary,Tablet,Side,Entertainment,Morning
613.0,53.6,0.0,User613,Male,Desktop,Top,Entertainment,Morning
5346.0,30.0,1.0,User5346,Female,Desktop,Top,News,Morning
8726.0,62.0,1.0,User8726,Female,Desktop,Side,Entertainment,Morning
5781.0,50.8,0.0,User5781,Female,Mobile,Top,Entertainment,Morning
5084.0,44.0,1.0,User5084,Non-Binary,Desktop,Side,Entertainment,Evening
7010.0,59.0,0.0,User7010,Female,Desktop,Bottom,Entertainment,Morning
9421.0,21.0,0.0,User9421,Female,Mobile,Bottom,Education,Morning
1225.0,27.0,1.0,User1225,Female,Tablet,Bottom,Entertainment,Evening
9769.0,28.0,0.0,User9769,Non-Binary,Mobile,Bottom,Entertainment,Afternoon
6365.0,48.0,1.0,User6365,Female,Tablet,Bottom,Entertainment,Evening
8408.0,43.4,0.0,User8408,Female,Desktop,Bottom,Entertainment,Morning
1683.0,28.0,0.0,User1683,Female,Tablet,Bottom,Education,Morning
1325.0,36.6,1.0,User1325,Female,Desktop,Side,Entertainment,Evening
4230.0,35.0,1.0,User4230,Female,Tablet,Bottom,Entertainment,Evening
9220.0,21.0,1.0,User9220,Female,Mobile,Side,Social Media,Night
8097.0,30.0,1.0,User8097,Non-Binary,Tablet,Side,Entertainment,Evening
250.0,28.8,1.0,User250,Non-Binary,Mobile,Bottom,News,Afternoon
3095.0,29.0,0.0,User3095,Female,Mobile,Top,Entertainment,Morning
9894.0,51.0,1.0,User9894,Female,Mobile,Top,Entertainment,Afternoon
3109.0,37.4,1.0,User3109,Female,Tablet,Side,Entertainment,Evening
7676.0,49.0,0.0,User7676,Female,Desktop,Bottom,Entertainment,Morning
6989.0,28.0,1.0,User6989,Male,Mobile,Bottom,Shopping,Morning
749.0,38.8,1.0,User749,Female,Mobile,Bottom,Entertainment,Night
4950.0,28.0,1.0,User4950,Female,Mobile,Side,Entertainment,Morning
5748.0,44.2,1.0,User5748,Male,Desktop,Side,Entertainment,Morning
5425.0,44.4,1.0,User5425,Non-Binary,Mobile,Side,Entertainment,Afternoon
1737.0,41.8,0.0,User1737,Male,Mobile,Bottom,Entertainment,Night
8097.0,30.0,1.0,User8097,Non-Binary,Tablet,Side,Entertainment,Evening
4756.0,59.0,1.0,User4756,Non-Binary,Desktop,Bottom,Education,Evening
670.0,22.0,1.0,User670,Female,Desktop,Top,Entertainment,Afternoon
673.0,33.0,0.0,User673,Female,Mobile,Side,Entertainment,Morning
2428.0,33.0,1.0,User2428,Female,Tablet,Side,Entertainment,Morning
5796.0,46.0,1.0,User5796,Non-Binary,Mobile,Bottom,Entertainment,Afternoon
24.0,33.6,1.0,User24,Female,Desktop,Side,Entertainment,Afternoon
4015.0,44.0,1.0,User4015,Male,Tablet,Side,Entertainment,Evening
246.0,33.8,0.0,User246,Non-Binary,Desktop,Bottom,Entertainment,Evening
7205.0,32.8,0.0,User7205,Female,Tablet,Bottom,Shopping,Morning
3236.0,56.0,1.0,User3236,Female,Mobile,Bottom,Education,Morning
1997.0,63.0,0.0,User1997,Non-Binary,Tablet,Side,Education,Evening
2720.0,30.0,0.0,User2720,Female,Desktop,Side,Entertainment,Morning
1253.0,36.0,1.0,User1253,Female,Desktop,Bottom,Entertainment,Morning
7129.0,56.0,0.0,User7129,Male,Tablet,Bottom,Entertainment,Night
1969.0,46.0,1.0,User1969,Non-Binary,Mobile,Bottom,Entertainment,Night
966.0,54.0,1.0,User966,Male,Desktop,Bottom,Entertainment,Morning
589.0,45.8,0.0,User589,Male,Tablet,Top,Entertainment,Night
3308.0,61.0,0.0,User3308,Female,Tablet,Top,Entertainment,Morning
7248.0,38.0,1.0,User7248,Non-Binary,Mobile,Bottom,Social Media,Evening
3144.0,24.0,1.0,User3144,Male,Desktop,Side,Shopping,Morning
6129.0,36.0,1.0,User6129,Male,Tablet,Bottom,Shopping,Evening
6304.0,30.6,0.0,User6304,Non-Binary,Tablet,Bottom,Entertainment,Night
9894.0,51.0,1.0,User9894,Female,Mobile,Top,Entertainment,Morning
4483.0,34.2,1.0,User4483,Female,Desktop,Top,Entertainment,Evening
7113.0,30.8,0.0,User7113,Non-Binary,Desktop,Bottom,Entertainment,Morning
9597.0,32.0,0.0,User9597,Female,Mobile,Side,Entertainment,Afternoon
955.0,54.0,0.0,User955,Female,Mobile,Bottom,Education,Afternoon
9090.0,41.0,1.0,User9090,Female,Desktop,Side,Entertainment,Morning
2934.0,26.0,1.0,User2934,Female,Desktop,Top,Entertainment,Afternoon
926.0,51.0,0.0,User926,Female,Mobile,Bottom,Social Media,Evening
7376.0,21.0,1.0,User7376,Female,Mobile,Side,News,Morning
8190.0,26.0,1.0,User8190,Female,Mobile,Side,Entertainment,Afternoon
9642.0,41.0,1.0,User9642,Non-Binary,Mobile,Bottom,Entertainment,Morning
8680.0,20.0,0.0,User8680,Female,Desktop,Bottom,Entertainment,Night
674.0,27.4,1.0,User674,Female,Desktop,Side,Entertainment,Evening
400.0,52.0,1.0,User400,Non-Binary,Tablet,Side,Entertainment,Evening
3209.0,63.0,0.0,User3209,Male,Mobile,Side,Entertainment,Night
5818.0,46.8,1.0,User5818,Female,Tablet,Top,Social Media,Night
6167.0,20.0,1.0,User6167,Male,Mobile,Bottom,Shopping,Morning
6993.0,28.6,0.0,User6993,Female,Mobile,Bottom,Shopping,Evening
3740.0,45.6,1.0,User3740,Non-Binary,Desktop,Side,Social Media,Afternoon
9267.0,20.0,1.0,User9267,Female,Desktop,Top,Entertainment,Morning
2142.0,34.0,1.0,User2142,Female,Desktop,Top,Entertainment,Afternoon
2485.0,57.0,1.0,User2485,Female,Desktop,Bottom,Entertainment,Night
639.0,53.0,0.0,User639,Male,Tablet,Top,Entertainment,Morning
5030.0,54.0,1.0,User5030,Female,Tablet,Bottom,Entertainment,Morning
5780.0,54.2,1.0,User5780,Female,Mobile,Bottom,Entertainment,Morning
5110.0,44.0,1.0,User5110,Female,Desktop,Top,Shopping,Morning
2142.0,34.0,1.0,User2142,Non-Binary,Desktop,Top,Shopping,Afternoon
8561.0,52.0,1.0,User8561,Female,Mobile,Bottom,Entertainment,Evening
3352.0,39.0,1.0,User3352,Female,Desktop,Side,Entertainment,Night
5619.0,21.0,0.0,User5619,Non-Binary,Tablet,Bottom,Education,Morning
6654.0,33.0,1.0,User6654,Female,Desktop,Top,Education,Afternoon
7498.0,31.2,1.0,User7498,Male,Mobile,Side,Entertainment,Afternoon
1650.0,29.0,1.0,User1650,Female,Desktop,Bottom,Entertainment,Morning
7.0,33.0,1.0,User7,Female,Tablet,Bottom,Entertainment,Morning
2239.0,25.0,1.0,User2239,Female,Desktop,Bottom,Education,Morning
1585.0,24.0,0.0,User1585,Non-Binary,Mobile,Bottom,Entertainment,Night
3144.0,24.0,1.0,User3144,Male,Desktop,Bottom,Shopping,Morning
10.0,33.0,0.0,User10,Female,Desktop,Side,Entertainment,Evening
8081.0,38.0,1.0,User8081,Female,Desktop,Bottom,Entertainment,Night
9516.0,28.0,1.0,User9516,Female,Desktop,Top,Entertainment,Morning
4998.0,53.2,0.0,User4998,Female,Desktop,Top,Entertainment,Night
5942.0,34.0,1.0,User5942,Non-Binary,Tablet,Bottom,Social Media,Evening
8361.0,41.0,1.0,User8361,Female,Mobile,Bottom,News,Afternoon
7376.0,21.0,1.0,User7376,Female,Mobile,Side,News,Morning
6365.0,48.0,1.0,User6365,Female,Tablet,Bottom,Entertainment,Evening
4446.0,45.0,0.0,User4446,Male,Tablet,Bottom,Social Media,Night
6441.0,53.0,1.0,User6441,Female,Desktop,Top,Entertainment,Night
3841.0,55.0,0.0,User3841,Female,Mobile,Bottom,Entertainment,Morning
9789.0,36.0,1.0,User9789,Female,Desktop,Side,Entertainment,Morning
4976.0,34.0,1.0,User4976,Female,Mobile,Bottom,Entertainment,Afternoon
389.0,31.0,1.0,User389,Non-Binary,Tablet,Top,Social Media,Afternoon
3641.0,33.0,1.0,User3641,Female,Desktop,Bottom,Entertainment,Night
8127.0,31.0,1.0,User8127,Male,Tablet,Bottom,Entertainment,Night
5878.0,34.2,1.0,User5878,Female,Tablet,Bottom,Education,Afternoon
8123.0,31.0,0.0,User8123,Male,Desktop,Side,Entertainment,Afternoon
9947.0,57.0,0.0,User9947,Female,Mobile,Top,Social Media,Morning
1418.0,58.0,0.0,User1418,Female,Desktop,Side,News,Night
5110.0,44.0,1.0,User5110,Female,Tablet,Top,Shopping,Morning
2595.0,48.2,1.0,User2595,Female,Desktop,Bottom,Entertainment,Morning
5832.0,28.0,1.0,User5832,Non-Binary,Desktop,Side,Entertainment,Afternoon
8684.0,32.6,1.0,User8684,Non-Binary,Desktop,Top,Shopping,Afternoon
3990.0,28.0,1.0,User3990,Female,Desktop,Bottom,Social Media,Morning
4539.0,54.0,1.0,User4539,Male,Desktop,Bottom,Entertainment,Night
7311.0,18.0,0.0,User7311,Female,Desktop,Bottom,News,Night
9418.0,20.0,1.0,User9418,Female,Tablet,Side,News,Night
3430.0,61.0,1.0,User3430,Male,Desktop,Side,Social Media,Morning
9220.0,21.0,1.0,User9220,Female,Mobile,Side,Social Media,Night
2443.0,23.0,0.0,User2443,Female,Tablet,Bottom,Entertainment,Night
8081.0,38.0,1.0,User8081,Female,Tablet,Bottom,Entertainment,Night
7266.0,26.4,1.0,User7266,Female,Tablet,Bottom,Education,Afternoon
6862.0,51.0,1.0,User6862,Male,Tablet,Side,Education,Afternoon
7.0,33.0,1.0,User7,Female,Tablet,Bottom,Entertainment,Evening
1710.0,37.0,1.0,User1710,Female,Tablet,Bottom,Entertainment,Afternoon
7299.0,49.0,0.0,User7299,Female,Desktop,Side,Entertainment,Evening
6438.0,53.0,1.0,User6438,Non-Binary,Desktop,Top,Entertainment,Night
697.0,42.0,0.0,User697,Non-Binary,Mobile,Bottom,Shopping,Afternoon
3375.0,52.0,1.0,User3375,Female,Mobile,Bottom,Education,Morning
9676.0,21.0,1.0,User9676,Female,Desktop,Top,Entertainment,Morning
9311.0,48.4,1.0,User9311,Non-Binary,Desktop,Bottom,Social Media,Afternoon
4950.0,28.0,1.0,User4950,Male,Desktop,Side,Entertainment,Morning
1190.0,47.8,1.0,User1190,Non-Binary,Desktop,Bottom,Entertainment,Morning
844.0,39.8,0.0,User844,Female,Tablet,Bottom,Entertainment,Afternoon
9360.0,58.0,0.0,User9360,Female,Desktop,Top,Entertainment,Evening
2602.0,61.0,1.0,User2602,Female,Desktop,Side,Shopping,Afternoon
4073.0,36.0,1.0,User4073,Male,Desktop,Top,Entertainment,Evening
503.0,43.0,1.0,User503,Female,Desktop,Side,Entertainment,Morning
9234.0,20.0,1.0,User9234,Male,Desktop,Bottom,Entertainment,Morning
6849.0,39.0,1.0,User6849,Female,Mobile,Top,Entertainment,Morning
6980.0,62.0,1.0,User6980,Female,Desktop,Bottom,Social Media,Morning
5787.0,47.8,0.0,User5787,Female,Desktop,Bottom,Entertainment,Afternoon
7466.0,47.0,1.0,User7466,Female,Mobile,Bottom,Shopping,Morning
7806.0,60.0,0.0,User7806,Non-Binary,Tablet,Bottom,Entertainment,Morning
375.0,26.0,1.0,User375,Non-Binary,Mobile,Top,Social Media,Evening
6893.0,21.0,1.0,User6893,Female,Desktop,Top,Entertainment,Evening
7352.0,20.0,0.0,User7352,Female,Desktop,Side,Entertainment,Afternoon
3225.0,23.0,1.0,User3225,Female,Tablet,Bottom,Entertainment,Morning
4462.0,52.0,1.0,User4462,Female,Tablet,Bottom,Entertainment,Afternoon
2090.0,52.0,0.0,User2090,Female,Desktop,Top,Entertainment,Night
392.0,26.0,0.0,User392,Male,Mobile,Top,Entertainment,Evening
7661.0,48.0,1.0,User7661,Female,Mobile,Side,Entertainment,Night
9978.0,44.8,0.0,User9978,Non-Binary,Desktop,Bottom,Entertainment,Night
1951.0,42.0,0.0,User1951,Non-Binary,Tablet,Top,Education,Morning
3430.0,61.0,1.0,User3430,Male,Desktop,Side,Social Media,Morning
2751.0,33.0,0.0,User2751,Female,Mobile,Bottom,Entertainment,Morning
3931.0,47.6,0.0,User3931,Female,Desktop,Bottom,Entertainment,Evening
8262.0,37.0,0.0,User8262,Female,Mobile,Bottom,Entertainment,Morning
3124.0,49.0,0.0,User3124,Female,Desktop,Side,News,Evening
5052.0,61.0,0.0,User5052,Male,Mobile,Bottom,Entertainment,Afternoon
1399.0,37.8,1.0,User1399,Female,Mobile,Bottom,Education,Night
1148.0,25.0,1.0,User1148,Female,Desktop,Bottom,Entertainment,Afternoon
7086.0,30.0,1.0,User7086,Non-Binary,Desktop,Top,Entertainment,Morning
8240.0,58.0,0.0,User8240,Female,Desktop,Side,Education,Afternoon
7544.0,36.4,1.0,User7544,Female,Mobile,Top,News,Afternoon
606.0,49.2,1.0,User606,Non-Binary,Desktop,Bottom,Entertainment,Afternoon
5980.0,40.0,1.0,User5980,Female,Desktop,Side,Entertainment,Morning
4429.0,34.0,1.0,User4429,Female,Mobile,Top,Entertainment,Morning
9351.0,47.4,0.0,User9351,Female,Mobile,Bottom,Entertainment,Night
6989.0,28.0,1.0,User6989,Male,Desktop,Bottom,Shopping,Morning
2946.0,37.0,1.0,User2946,Female,Desktop,Bottom,Entertainment,Afternoon
7065.0,57.0,1.0,User7065,Female,Desktop,Side,Entertainment,Morning
2110.0,38.2,0.0,User2110,Female,Mobile,Bottom,Entertainment,Night
9974.0,43.8,0.0,User9974,Female,Mobile,Side,Entertainment,Night
7652.0,40.4,1.0,User7652,Male,Mobile,Bottom,Education,Morning
7422.0,20.0,1.0,User7422,Female,Desktop,Top,Entertainment,Evening
1214.0,26.0,1.0,User1214,Female,Mobile,Bottom,News,Evening
5180.0,19.0,0.0,User5180,Female,Mobile,Top,Entertainment,Night
8692.0,32.6,1.0,User8692,Male,Mobile,Bottom,Social Media,Afternoon
7458.0,59.0,0.0,User7458,Male,Desktop,Bottom,Social Media,Night
8081.0,38.0,1.0,User8081,Female,Tablet,Bottom,Entertainment,Night
2630.0,39.8,0.0,User2630,Female,Tablet,Top,Entertainment,Night
3014.0,45.0,1.0,User3014,Female,Desktop,Top,Entertainment,Afternoon
9892.0,51.0,1.0,User9892,Female,Tablet,Side,Entertainment,Evening
3429.0,59.0,1.0,User3429,Female,Tablet,Side,Social Media,Morning
5425.0,44.4,1.0,User5425,Non-Binary,Desktop,Side,Entertainment,Afternoon
9689.0,40.4,1.0,User9689,Female,Desktop,Bottom,Entertainment,Afternoon
9274.0,35.0,0.0,User9274,Male,Mobile,Bottom,Entertainment,Night
458.0,24.0,0.0,User458,Non-Binary,Tablet,Top,News,Morning
2309.0,22.0,1.0,User2309,Male,Tablet,Bottom,Entertainment,Morning
6365.0,48.0,1.0,User6365,Female,Tablet,Bottom,Entertainment,Evening
6462.0,36.0,1.0,User6462,Female,Desktop,Side,Education,Morning
5498.0,27.0,1.0,User5498,Female,Tablet,Side,Entertainment,Morning
388.0,52.0,0.0,User388,Female,Tablet,Side,Entertainment,Morning
7471.0,46.6,1.0,User7471,Female,Mobile,Bottom,Shopping,Morning
7446.0,41.4,0.0,User7446,Male,Desktop,Top,Entertainment,Evening
7903.0,34.2,0.0,User7903,Non-Binary,Desktop,Bottom,Entertainment,Morning
7106.0,30.8,0.0,User7106,Female,Mobile,Top,Education,Morning
5110.0,44.0,1.0,User5110,Female,Desktop,Top,Entertainment,Morning
5100.0,42.0,1.0,User5100,Female,Mobile,Side,Entertainment,Morning
9252.0,33.0,0.0,User9252,Female,Mobile,Top,Entertainment,Morning
9157.0,35.2,1.0,User9157,Female,Mobile,Bottom,Entertainment,Morning
8527.0,52.0,0.0,User8527,Female,Desktop,Bottom,Social Media,Morning
3325.0,42.8,1.0,User3325,Male,Mobile,Bottom,Education,Morning
5324.0,55.8,1.0,User5324,Non-Binary,Desktop,Top,Social Media,Morning
4756.0,59.0,1.0,User4756,Non-Binary,Mobile,Bottom,Education,Evening
6495.0,36.8,1.0,User6495,Female,Tablet,Bottom,Entertainment,Afternoon
8349.0,44.2,0.0,User8349,Non-Binary,Desktop,Side,Entertainment,Evening
2239.0,25.0,1.0,User2239,Female,Tablet,Bottom,Education,Morning
