full_name,age,click,gender,device_type,ad_position,browsing_history,time_of_day
User7980,32,0.0,Female,Mobile,Bottom,Shopping,Evening
User7981,42,0.0,Male,Tablet,Top,Education,Evening
User7988,42,0.0,Female,Mobile,Bottom,News,Evening
User7990,42,0.0,Female,Desktop,Side,Social Media,Morning
User7992,42,0.0,Non-Binary,Desktop,Bottom,Education,Night
User7993,39,1.0,Non-Binary,Mobile,Bottom,Social Media,Morning
User7995,38,0.0,Female,Tablet,Side,Social Media,Morning
User7999,24,0.0,Female,Mobile,Top,News,Afternoon
User8,24,0.0,Male,Tablet,Top,Shopping,Night
User8003,45,0.0,Female,Desktop,Side,News,Night
User8004,42,0.0,Non-Binary,Desktop,Side,Social Media,Morning
User8008,42,0.0,Male,Tablet,Side,Social Media,Evening
User8009,42,0.0,Male,Desktop,Bottom,Education,Afternoon
User8010,24,0.0,Male,Desktop,Top,Entertainment,Night
User8015,47,0.0,Male,Tablet,Top,Education,Evening
User8018,39,1.0,Male,Desktop,Side,Social Media,Night
User8019,42,0.0,Female,Tablet,Side,Entertainment,Morning
User802,42,0.0,Female,Tablet,Side,Education,Afternoon
User8020,42,0.0,Female,Desktop,Top,Social Media,Morning
User8022,42,0.0,Male,Desktop,Side,Education,Afternoon
User8025,42,0.0,Female,Desktop,Bottom,Entertainment,Afternoon
User8026,42,0.0,Non-Binary,Tablet,Bottom,News,Evening
User8028,53,0.0,Male,Desktop,Bottom,Social Media,Evening
User8034,44,0.0,Female,Desktop,Side,Entertainment,Morning
User804,24,0.0,Female,Mobile,Top,Entertainment,Afternoon
User8041,39,1.0,Female,Mobile,Bottom,Social Media,Afternoon
User8044,34,0.0,Male,Tablet,Bottom,Entertainment,Morning
User8046,20,0.0,Male,Desktop,Bottom,Entertainment,Night
User8047,42,0.0,Female,Tablet,Side,News,Night
User8049,42,0.0,Male,Desktop,Top,Education,Evening
User805,39,1.0,Non-Binary,Desktop,Bottom,Social Media,Evening
User8053,31,0.0,Non-Binary,Tablet,Top,Shopping,Evening
User8056,25,0.0,Non-Binary,Mobile,Top,Education,Afternoon
User8058,25,0.0,Male,Mobile,Top,News,Afternoon
User806,37,0.0,Male,Desktop,Top,Social Media,Morning
User8061,42,0.0,Female,Tablet,Side,News,Night
User8063,42,0.0,Male,Tablet,Bottom,Entertainment,Morning
User8065,42,0.0,Non-Binary,Desktop,Bottom,News,Afternoon
User8067,42,0.0,Non-Binary,Tablet,Side,Shopping,Morning
User8068,42,0.0,Female,Mobile,Side,Shopping,Afternoon
User8069,42,0.0,Non-Binary,Tablet,Bottom,Entertainment,Evening
User8070,34,0.0,Female,Mobile,Side,Shopping,Afternoon
User8071,42,0.0,Male,Mobile,Top,Social Media,Morning
User8076,42,0.0,Female,Tablet,Side,News,Evening
User8079,62,0.0,Non-Binary,Tablet,Side,Social Media,Afternoon
User8081,38,1.0,Female,Tablet,Bottom,Entertainment,Night
User8082,34,0.0,Non-Binary,Tablet,Side,News,Evening
User8083,42,0.0,Male,Tablet,Bottom,News,Morning
User8085,35,0.0,Non-Binary,Mobile,Top,News,Evening
User8087,42,0.0,Non-Binary,Mobile,Top,Shopping,Afternoon
User8088,42,0.0,Non-Binary,Desktop,Top,Social Media,Night
User8095,22,0.0,Female,Tablet,Side,Entertainment,Afternoon
User8096,49,0.0,Female,Tablet,Side,Entertainment,Afternoon
User8097,30,1.0,Non-Binary,Tablet,Side,Social Media,Evening
User810,54,0.0,Female,Desktop,Bottom,Social Media,Evening
User8101,59,1.0,Non-Binary,Desktop,Bottom,News,Afternoon
User8103,42,0.0,Non-Binary,Tablet,Top,Social Media,Night
User8104,42,0.0,Male,Desktop,Top,Education,Night
User8107,42,0.0,Female,Tablet,Side,Social Media,Morning
User811,20,0.0,Male,Desktop,Bottom,Social Media,Morning
User8112,42,0.0,Male,Desktop,Top,Social Media,Night
User8114,42,0.0,Female,Tablet,Side,Education,Afternoon
User8115,20,1.0,Female,Mobile,Top,Social Media,Afternoon
User8119,42,0.0,Non-Binary,Mobile,Top,Social Media,Morning
User812,40,0.0,Female,Desktop,Bottom,Education,Morning
User8120,34,0.0,Female,Mobile,Side,Shopping,Evening
User8121,46,0.0,Female,Desktop,Bottom,News,Night
User8123,42,0.0,Male,Desktop,Side,News,Afternoon
User8127,39,1.0,Male,Tablet,Bottom,Shopping,Night
User813,39,1.0,Female,Tablet,Top,Education,Morning
User8131,35,0.0,Female,Tablet,Top,Entertainment,Evening
User8140,49,0.0,Female,Tablet,Top,News,Evening
User8143,42,0.0,Non-Binary,Desktop,Side,News,Afternoon
User8144,64,0.0,Female,Tablet,Bottom,News,Morning
User8146,52,0.0,Non-Binary,Desktop,Side,Education,Afternoon
User8147,32,1.0,Female,Desktop,Top,Entertainment,Night
User8149,42,0.0,Non-Binary,Mobile,Side,Education,Morning
User815,60,0.0,Female,Mobile,Bottom,Entertainment,Night
User8152,25,0.0,Female,Desktop,Bottom,Entertainment,Morning
User8154,52,0.0,Male,Mobile,Top,Education,Afternoon
User8155,40,0.0,Female,Mobile,Top,Shopping,Evening
User8156,39,0.0,Female,Desktop,Top,Education,Morning
User816,42,0.0,Female,Tablet,Bottom,Shopping,Night
User8162,42,0.0,Female,Mobile,Bottom,Entertainment,Night
User8166,39,0.0,Non-Binary,Tablet,Side,Education,Morning
User8170,42,0.0,Male,Tablet,Bottom,News,Night
User8171,42,0.0,Non-Binary,Mobile,Side,Education,Afternoon
User8173,53,0.0,Non-Binary,Tablet,Side,News,Afternoon
User8174,20,1.0,Female,Mobile,Bottom,News,Afternoon
User8176,42,0.0,Male,Desktop,Top,News,Afternoon
User8179,62,0.0,Non-Binary,Desktop,Top,Shopping,Afternoon
User8189,42,0.0,Non-Binary,Tablet,Top,Shopping,Afternoon
User8190,26,1.0,Male,Mobile,Side,Shopping,Afternoon
User8196,42,0.0,Non-Binary,Desktop,Bottom,Shopping,Evening
User8198,42,0.0,Non-Binary,Mobile,Side,Education,Morning
User8199,42,0.0,Female,Tablet,Side,Education,Afternoon
User82,42,0.0,Male,Mobile,Side,News,Evening
User820,39,0.0,Non-Binary,Mobile,Side,Social Media,Afternoon
User8201,59,0.0,Female,Desktop,Bottom,Social Media,Morning
User8205,46,0.0,Female,Desktop,Bottom,News,Afternoon
User8207,20,0.0,Male,Tablet,Side,Education,Morning
User8208,39,1.0,Female,Tablet,Top,Education,Evening
User8211,42,0.0,Female,Tablet,Side,Social Media,Evening
User8214,25,0.0,Female,Tablet,Top,Entertainment,Afternoon
User8222,27,1.0,Male,Tablet,Side,News,Afternoon
User8226,39,1.0,Male,Tablet,Top,Shopping,Morning
User8228,49,0.0,Male,Mobile,Side,Shopping,Morning
User8230,19,0.0,Male,Mobile,Bottom,Education,Morning
User8233,42,0.0,Male,Mobile,Side,News,Afternoon
User8234,42,0.0,Male,Mobile,Top,Shopping,Evening
User8236,59,0.0,Non-Binary,Mobile,Top,Education,Evening
User824,24,0.0,Male,Tablet,Bottom,News,Morning
User8240,58,0.0,Female,Tablet,Side,Education,Afternoon
User8241,42,0.0,Male,Tablet,Side,News,Morning
User8242,42,0.0,Male,Desktop,Top,Shopping,Night
User8243,24,0.0,Non-Binary,Desktop,Bottom,Shopping,Afternoon
User8245,57,0.0,Non-Binary,Mobile,Side,Entertainment,Night
User8249,24,0.0,Non-Binary,Tablet,Top,Education,Morning
User8251,49,0.0,Female,Tablet,Bottom,News,Evening
User8252,39,1.0,Male,Tablet,Side,Shopping,Night
User8253,57,1.0,Non-Binary,Desktop,Bottom,Entertainment,Night
User8255,22,0.0,Female,Mobile,Side,Entertainment,Evening
User8259,42,0.0,Non-Binary,Tablet,Bottom,Social Media,Evening
User826,42,0.0,Male,Tablet,Bottom,Social Media,Morning
User8262,42,0.0,Female,Mobile,Bottom,Entertainment,Morning
User8264,42,0.0,Male,Desktop,Top,News,Morning
User8269,20,0.0,Non-Binary,Desktop,Side,News,Night
User8271,29,1.0,Female,Desktop,Bottom,Education,Afternoon
User8273,22,0.0,Male,Tablet,Side,Social Media,Night
User8274,25,0.0,Female,Desktop,Bottom,Entertainment,Morning
User8277,44,0.0,Female,Desktop,Side,Social Media,Morning
User8278,39,1.0,Female,Mobile,Top,Education,Morning
User8279,42,0.0,Non-Binary,Desktop,Top,News,Evening
User8280,42,0.0,Non-Binary,Mobile,Side,Education,Night
User8281,53,0.0,Non-Binary,Mobile,Side,Social Media,Afternoon
User8282,28,0.0,Male,Tablet,Bottom,Entertainment,Afternoon
User8283,42,0.0,Non-Binary,Desktop,Bottom,Shopping,Night
User8284,42,0.0,Female,Tablet,Bottom,Shopping,Night
User8285,42,0.0,Male,Tablet,Bottom,Entertainment,Morning
User8291,42,0.0,Non-Binary,Desktop,Side,Shopping,Evening
User8294,49,0.0,Male,Mobile,Bottom,Shopping,Night
User8296,42,0.0,Non-Binary,Mobile,Top,Shopping,Evening
User8297,42,0.0,Non-Binary,Tablet,Top,News,Evening
User8300,42,0.0,Male,Desktop,Bottom,Shopping,Morning
User8305,62,0.0,Non-Binary,Tablet,Side,News,Afternoon
User8306,42,0.0,Female,Desktop,Side,Entertainment,Afternoon
User8308,26,0.0,Male,Mobile,Bottom,Education,Afternoon
User8311,58,0.0,Non-Binary,Desktop,Top,News,Morning
User8312,42,0.0,Male,Desktop,Side,Shopping,Evening
User8315,42,0.0,Male,Tablet,Top,Social Media,Afternoon
User8316,42,0.0,Male,Desktop,Bottom,Shopping,Morning
User832,42,0.0,Non-Binary,Tablet,Top,News,Night
User8321,42,0.0,Non-Binary,Mobile,Side,Entertainment,Morning
User8323,63,0.0,Non-Binary,Desktop,Bottom,Shopping,Morning
User8324,49,0.0,Female,Desktop,Bottom,News,Morning
User8326,23,1.0,Female,Desktop,Bottom,Entertainment,Evening
User8333,42,0.0,Female,Mobile,Top,News,Afternoon
User8334,42,0.0,Male,Desktop,Top,Entertainment,Evening
User8335,42,0.0,Female,Desktop,Top,Education,Evening
User8336,51,0.0,Non-Binary,Mobile,Bottom,News,Night
User8337,42,0.0,Female,Mobile,Bottom,Entertainment,Night
User8338,42,0.0,Female,Mobile,Side,Entertainment,Morning
User8339,41,0.0,Female,Mobile,Side,Education,Night
User8345,60,0.0,Male,Desktop,Top,Shopping,Afternoon
User8349,42,0.0,Non-Binary,Desktop,Side,Education,Evening
User8350,25,0.0,Female,Mobile,Side,Education,Morning
User8351,27,0.0,Non-Binary,Tablet,Bottom,Education,Evening
User8353,39,1.0,Non-Binary,Desktop,Bottom,Entertainment,Evening
User8354,49,0.0,Male,Desktop,Top,Education,Night
User8357,60,0.0,Non-Binary,Tablet,Bottom,Entertainment,Evening
User8359,42,0.0,Non-Binary,Desktop,Bottom,Shopping,Morning
User8361,41,1.0,Female,Mobile,Side,News,Afternoon
User8362,36,0.0,Non-Binary,Mobile,Side,News,Morning
User8364,42,0.0,Non-Binary,Tablet,Top,Education,Night
User8366,39,0.0,Female,Desktop,Side,News,Evening
User8372,52,0.0,Female,Desktop,Top,Education,Afternoon
User8373,29,1.0,Male,Desktop,Side,Shopping,Afternoon
User8379,22,0.0,Male,Mobile,Bottom,News,Morning
User838,42,0.0,Non-Binary,Mobile,Top,Entertainment,Evening
User8386,44,0.0,Non-Binary,Mobile,Bottom,Entertainment,Afternoon
User8389,42,0.0,Female,Tablet,Side,News,Evening
User8392,38,0.0,Male,Mobile,Side,News,Evening
User8400,39,1.0,Male,Tablet,Bottom,Entertainment,Afternoon
User8408,42,0.0,Male,Desktop,Side,Social Media,Morning
User8409,42,0.0,Non-Binary,Mobile,Top,News,Morning
User8411,42,0.0,Male,Tablet,Bottom,News,Evening
User8413,42,0.0,Male,Mobile,Side,Social Media,Morning
User8415,64,0.0,Female,Desktop,Side,Social Media,Evening
User8418,40,0.0,Male,Desktop,Top,Shopping,Night
User8423,42,0.0,Male,Tablet,Side,Entertainment,Evening
User8424,42,0.0,Male,Mobile,Side,Social Media,Morning
User8425,54,0.0,Male,Tablet,Top,Education,Evening
User8426,21,0.0,Male,Mobile,Side,Shopping,Night
User8427,42,0.0,Female,Mobile,Bottom,Social Media,Evening
User843,42,0.0,Male,Desktop,Bottom,News,Afternoon
User8430,47,0.0,Female,Desktop,Bottom,Entertainment,Afternoon
User8432,44,0.0,Non-Binary,Tablet,Bottom,Social Media,Night
User8436,36,0.0,Non-Binary,Desktop,Side,Entertainment,Evening
User8437,56,0.0,Female,Mobile,Top,Shopping,Evening
User8439,58,0.0,Female,Tablet,Bottom,Education,Morning
User844,42,0.0,Female,Tablet,Bottom,News,Afternoon
User8442,54,0.0,Female,Tablet,Bottom,News,Evening
User8445,42,0.0,Female,Desktop,Side,Social Media,Night
User8449,31,0.0,Non-Binary,Mobile,Side,Education,Evening
User8452,47,0.0,Non-Binary,Tablet,Bottom,Education,Night
User8453,42,0.0,Non-Binary,Tablet,Side,Shopping,Morning
User8454,18,0.0,Female,Tablet,Side,Social Media,Morning
User8459,38,1.0,Non-Binary,Tablet,Bottom,Entertainment,Morning
User846,42,0.0,Female,Tablet,Top,News,Evening
User8464,27,0.0,Male,Mobile,Bottom,Education,Morning
User8469,42,0.0,Male,Mobile,Bottom,Education,Afternoon
User847,23,0.0,Male,Mobile,Top,Social Media,Afternoon
User8475,42,0.0,Non-Binary,Tablet,Top,Education,Evening
User8476,43,0.0,Non-Binary,Desktop,Bottom,Social Media,Night
User8484,53,0.0,Female,Desktop,Side,News,Afternoon
User8486,62,0.0,Male,Mobile,Top,Education,Afternoon
User8487,64,0.0,Female,Desktop,Bottom,Shopping,Morning
User8491,40,0.0,Non-Binary,Mobile,Top,Social Media,Morning
User8493,42,0.0,Male,Mobile,Side,Education,Night
User8494,59,0.0,Non-Binary,Tablet,Bottom,News,Morning
User8496,42,0.0,Non-Binary,Desktop,Top,News,Afternoon
User8497,42,0.0,Female,Mobile,Side,Social Media,Evening
User8503,42,0.0,Male,Tablet,Bottom,Education,Afternoon
User8505,42,0.0,Male,Tablet,Bottom,News,Morning
User8510,42,0.0,Male,Mobile,Top,Education,Night
User8511,29,0.0,Female,Desktop,Side,News,Evening
User8512,42,0.0,Non-Binary,Mobile,Top,News,Morning
User8514,47,0.0,Female,Mobile,Side,Entertainment,Night
User8515,39,1.0,Non-Binary,Mobile,Bottom,Entertainment,Night
User8517,18,0.0,Male,Tablet,Bottom,Education,Afternoon
User8521,62,0.0,Male,Desktop,Bottom,Entertainment,Morning
User8522,42,0.0,Male,Desktop,Side,Shopping,Evening
User8527,42,0.0,Non-Binary,Desktop,Side,Social Media,Morning
User8530,52,1.0,Female,Mobile,Top,Social Media,Afternoon
User8531,54,0.0,Female,Tablet,Bottom,Education,Morning
User8536,42,0.0,Non-Binary,Tablet,Side,Shopping,Afternoon
User8538,42,0.0,Female,Mobile,Bottom,Education,Morning
User854,60,0.0,Female,Tablet,Bottom,News,Evening
User8544,41,0.0,Male,Mobile,Bottom,Entertainment,Night
User8547,20,0.0,Female,Mobile,Top,Education,Morning
User8549,41,0.0,Male,Tablet,Top,Shopping,Night
User8550,29,0.0,Female,Desktop,Top,Social Media,Morning
User8555,53,0.0,Female,Tablet,Top,Social Media,Evening
User8557,42,0.0,Female,Mobile,Side,Entertainment,Evening
User8561,52,1.0,Male,Mobile,Bottom,Education,Evening
User8569,42,0.0,Non-Binary,Desktop,Top,Shopping,Night
User8570,42,0.0,Non-Binary,Desktop,Top,Education,Morning
User8571,42,0.0,Female,Tablet,Side,Education,Afternoon
User8573,61,0.0,Female,Mobile,Top,Entertainment,Evening
User8577,42,0.0,Female,Mobile,Bottom,Shopping,Morning
User858,49,0.0,Non-Binary,Tablet,Side,Social Media,Afternoon
User8581,49,0.0,Male,Mobile,Top,Social Media,Morning
User8587,42,0.0,Non-Binary,Tablet,Top,Entertainment,Evening
User859,38,0.0,Female,Mobile,Top,Shopping,Evening
User8592,57,0.0,Male,Mobile,Top,Education,Morning
User8593,41,0.0,Male,Tablet,Bottom,News,Night
User8595,62,0.0,Non-Binary,Mobile,Bottom,Social Media,Night
User8597,42,0.0,Non-Binary,Mobile,Side,Education,Morning
User860,29,0.0,Non-Binary,Tablet,Bottom,News,Morning
User8602,42,0.0,Non-Binary,Mobile,Top,Social Media,Evening
User8605,24,0.0,Non-Binary,Mobile,Top,Shopping,Morning
User8606,28,0.0,Male,Mobile,Side,News,Night
User8613,31,0.0,Male,Tablet,Top,Entertainment,Evening
User8617,42,0.0,Non-Binary,Mobile,Top,Shopping,Evening
User8619,42,0.0,Male,Mobile,Bottom,News,Afternoon
User8621,26,0.0,Female,Desktop,Top,News,Night
User8622,42,0.0,Non-Binary,Mobile,Side,Entertainment,Night
User8627,19,0.0,Male,Mobile,Top,Education,Afternoon
User8629,42,0.0,Non-Binary,Mobile,Bottom,News,Night
User8630,42,0.0,Non-Binary,Mobile,Top,News,Afternoon
User8631,39,1.0,Female,Desktop,Top,Social Media,Morning
User8632,32,0.0,Male,Tablet,Side,Social Media,Morning
User8638,42,0.0,Non-Binary,Desktop,Top,Shopping,Morning
User8639,42,0.0,Female,Tablet,Side,Education,Morning
User8643,55,0.0,Female,Mobile,Top,Social Media,Morning
User8645,42,0.0,Male,Desktop,Side,Shopping,Night
User8647,39,1.0,Female,Desktop,Top,Shopping,Morning
User8648,46,0.0,Male,Tablet,Side,Social Media,Evening
User8649,42,0.0,Non-Binary,Mobile,Side,Shopping,Evening
User8653,37,0.0,Female,Tablet,Side,News,Morning
User8655,42,0.0,Female,Desktop,Top,Entertainment,Evening
User8656,32,0.0,Female,Mobile,Bottom,Entertainment,Morning
User866,42,0.0,Male,Mobile,Bottom,Education,Night
User8660,21,0.0,Non-Binary,Mobile,Top,News,Evening
User8662,40,0.0,Male,Mobile,Bottom,Entertainment,Night
User8666,57,0.0,Male,Desktop,Side,Entertainment,Afternoon
User8669,42,0.0,Non-Binary,Tablet,Top,Entertainment,Morning
User8672,42,0.0,Non-Binary,Mobile,Side,Shopping,Morning
User8675,42,0.0,Male,Desktop,Top,Shopping,Night
User868,62,0.0,Non-Binary,Mobile,Top,Shopping,Evening
User8680,20,0.0,Non-Binary,Desktop,Top,Education,Night
User8681,42,0.0,Female,Desktop,Top,News,Night
User8682,42,0.0,Non-Binary,Mobile,Bottom,Social Media,Night
User8683,26,0.0,Male,Desktop,Side,Entertainment,Night
User8684,39,1.0,Non-Binary,Tablet,Top,Shopping,Afternoon
User8687,29,0.0,Non-Binary,Desktop,Bottom,Shopping,Night
User8690,63,0.0,Male,Mobile,Top,Social Media,Morning
User8691,42,0.0,Male,Tablet,Bottom,Entertainment,Morning
User8692,39,1.0,Male,Mobile,Bottom,Social Media,Afternoon
User8696,42,0.0,Non-Binary,Desktop,Bottom,Shopping,Evening
User870,53,0.0,Non-Binary,Mobile,Side,Social Media,Afternoon
User8701,42,0.0,Female,Tablet,Top,Social Media,Evening
User8702,25,0.0,Non-Binary,Mobile,Top,Education,Afternoon
User8708,42,0.0,Female,Mobile,Top,Entertainment,Night
User8710,18,0.0,Male,Tablet,Top,Shopping,Night
User8715,63,0.0,Female,Mobile,Top,Shopping,Afternoon
User8716,42,0.0,Male,Mobile,Bottom,Social Media,Evening
User8717,42,0.0,Non-Binary,Tablet,Side,Entertainment,Morning
User872,51,0.0,Female,Mobile,Side,Social Media,Night
User8725,42,0.0,Female,Tablet,Side,Education,Morning
User8726,62,1.0,Female,Desktop,Side,Education,Morning
User8728,42,0.0,Non-Binary,Mobile,Top,Shopping,Morning
User8729,42,0.0,Non-Binary,Desktop,Side,Shopping,Afternoon
User8732,42,0.0,Non-Binary,Desktop,Top,Social Media,Night
User8733,42,0.0,Female,Tablet,Bottom,News,Night
User8734,25,0.0,Male,Mobile,Top,News,Afternoon
User8736,42,0.0,Non-Binary,Mobile,Bottom,Education,Afternoon
User8737,43,0.0,Male,Mobile,Side,Shopping,Morning
User8740,46,0.0,Non-Binary,Tablet,Top,Social Media,Afternoon
User8741,42,0.0,Male,Desktop,Bottom,Education,Afternoon
User8744,42,0.0,Male,Mobile,Bottom,Shopping,Night
User8745,42,0.0,Non-Binary,Mobile,Bottom,Education,Night
User8747,30,0.0,Non-Binary,Desktop,Bottom,Social Media,Night
User8748,42,0.0,Female,Mobile,Side,Social Media,Night
User8749,51,0.0,Male,Mobile,Top,News,Morning
User875,42,0.0,Male,Mobile,Side,Entertainment,Morning
User8750,42,0.0,Female,Desktop,Top,Social Media,Morning
User8753,39,1.0,Non-Binary,Tablet,Top,Entertainment,Morning
User8760,42,0.0,Non-Binary,Tablet,Side,News,Night
User8761,43,0.0,Male,Desktop,Bottom,Education,Afternoon
User8764,38,0.0,Male,Desktop,Side,Shopping,Morning
User8765,42,0.0,Male,Mobile,Top,News,Evening
User8766,42,0.0,Female,Tablet,Top,Shopping,Evening
User8768,21,0.0,Female,Mobile,Top,Social Media,Evening
User8769,60,0.0,Non-Binary,Mobile,Side,Shopping,Evening
User8773,42,0.0,Male,Mobile,Side,Social Media,Night
User8774,42,0.0,Female,Desktop,Top,Social Media,Evening
User8779,42,0.0,Non-Binary,Desktop,Side,Entertainment,Morning
User878,42,0.0,Male,Tablet,Bottom,Entertainment,Morning
User8783,46,0.0,Female,Desktop,Top,Entertainment,Morning
User8785,23,0.0,Male,Tablet,Top,News,Night
User8788,46,0.0,Non-Binary,Mobile,Top,News,Morning
User8789,44,1.0,Female,Desktop,Top,Entertainment,Evening
User8790,42,0.0,Non-Binary,Tablet,Side,Shopping,Afternoon
User8791,42,0.0,Non-Binary,Desktop,Top,News,Night
User8794,45,0.0,Non-Binary,Desktop,Top,Social Media,Night
User8797,26,0.0,Non-Binary,Desktop,Top,Social Media,Morning
User8799,42,0.0,Male,Mobile,Top,Education,Night
User8800,42,0.0,Female,Mobile,Bottom,News,Evening
User8804,42,0.0,Female,Desktop,Top,Education,Evening
User8807,22,0.0,Male,Mobile,Side,Education,Evening
User8808,55,0.0,Non-Binary,Tablet,Side,Entertainment,Morning
User8809,42,0.0,Female,Desktop,Side,Social Media,Morning
User8810,42,0.0,Male,Mobile,Side,Education,Evening
User8817,53,1.0,Male,Tablet,Bottom,Education,Night
User8818,47,0.0,Male,Mobile,Bottom,Entertainment,Evening
User8820,42,0.0,Non-Binary,Desktop,Top,Shopping,Night
User8822,30,0.0,Non-Binary,Tablet,Bottom,Education,Morning
User8830,55,0.0,Non-Binary,Tablet,Top,Social Media,Evening
User8832,49,1.0,Male,Tablet,Side,Social Media,Night
User8837,42,0.0,Non-Binary,Mobile,Bottom,Social Media,Evening
User8843,42,0.0,Male,Desktop,Top,Social Media,Evening
User8844,42,0.0,Non-Binary,Tablet,Side,Shopping,Evening
User8846,60,0.0,Non-Binary,Tablet,Top,Entertainment,Evening
User8847,36,0.0,Female,Desktop,Bottom,Social Media,Afternoon
User8849,42,0.0,Male,Desktop,Bottom,News,Afternoon
User885,49,0.0,Male,Tablet,Side,Entertainment,Afternoon
User8850,49,0.0,Male,Mobile,Top,Shopping,Morning
User8851,62,0.0,Female,Tablet,Bottom,Shopping,Afternoon
User8853,42,0.0,Female,Mobile,Top,Shopping,Night
User8855,42,0.0,Non-Binary,Tablet,Side,Education,Morning
User8856,42,0.0,Female,Tablet,Bottom,Education,Afternoon
User8861,55,0.0,Male,Mobile,Top,Social Media,Morning
User8862,39,1.0,Female,Mobile,Side,Social Media,Afternoon
User8863,54,0.0,Non-Binary,Tablet,Side,Entertainment,Afternoon
User8872,50,0.0,Female,Mobile,Top,Education,Night
User8873,64,0.0,Female,Tablet,Top,Education,Evening
User8874,54,0.0,Male,Mobile,Bottom,Education,Night
User8877,42,0.0,Male,Desktop,Top,Shopping,Night
User8878,42,0.0,Non-Binary,Mobile,Side,Social Media,Night
User8882,47,0.0,Male,Mobile,Bottom,Education,Night
User8883,39,1.0,Female,Mobile,Bottom,Education,Evening
User8884,42,0.0,Non-Binary,Mobile,Bottom,Social Media,Evening
User8886,28,0.0,Female,Tablet,Side,News,Morning
User8887,42,0.0,Female,Tablet,Bottom,Shopping,Evening
User8888,35,0.0,Female,Mobile,Top,Education,Afternoon
User8890,44,0.0,Female,Tablet,Bottom,News,Night
User8891,42,0.0,Non-Binary,Tablet,Bottom,Social Media,Morning
User8892,40,0.0,Male,Tablet,Side,Entertainment,Night
User8895,42,0.0,Female,Tablet,Top,Social Media,Night
User8896,42,0.0,Male,Mobile,Side,Shopping,Night
User8897,42,0.0,Female,Tablet,Side,Entertainment,Night
User8899,50,0.0,Female,Desktop,Bottom,Social Media,Night
User89,58,0.0,Female,Tablet,Bottom,Education,Morning
User8900,30,0.0,Non-Binary,Mobile,Top,Education,Morning
User8903,24,0.0,Male,Tablet,Side,Social Media,Evening
User8906,39,1.0,Male,Desktop,Top,Shopping,Night
User891,43,0.0,Male,Tablet,Bottom,Social Media,Morning
User8916,42,0.0,Male,Tablet,Bottom,Education,Night
User8921,18,0.0,Non-Binary,Desktop,Top,Entertainment,Night
User8922,26,0.0,Non-Binary,Mobile,Side,Entertainment,Evening
User8924,36,0.0,Male,Tablet,Top,Education,Afternoon
User8925,41,0.0,Non-Binary,Tablet,Top,Social Media,Night
User8928,39,0.0,Non-Binary,Tablet,Top,Social Media,Afternoon
User893,33,0.0,Non-Binary,Mobile,Bottom,News,Night
User8930,24,0.0,Non-Binary,Desktop,Top,Shopping,Night
User8932,27,0.0,Non-Binary,Tablet,Side,Education,Morning
User8936,53,0.0,Male,Mobile,Top,Education,Afternoon
User8937,57,1.0,Male,Tablet,Side,Entertainment,Afternoon
User8938,42,0.0,Non-Binary,Tablet,Top,Shopping,Night
User8940,52,0.0,Male,Desktop,Top,Education,Night
User8942,53,0.0,Non-Binary,Mobile,Side,Education,Morning
User8946,42,0.0,Non-Binary,Desktop,Bottom,News,Afternoon
User8947,22,1.0,Male,Desktop,Bottom,Entertainment,Night
User8948,25,1.0,Non-Binary,Mobile,Bottom,Education,Evening
User8949,26,1.0,Male,Mobile,Side,Education,Night
User8953,37,0.0,Female,Mobile,Top,Entertainment,Afternoon
User8954,62,0.0,Non-Binary,Tablet,Top,Entertainment,Evening
User8956,39,1.0,Male,Tablet,Top,News,Morning
User8957,39,1.0,Female,Mobile,Top,Education,Morning
User896,55,0.0,Non-Binary,Mobile,Bottom,Education,Morning
User8961,42,0.0,Non-Binary,Mobile,Bottom,News,Night
User8964,42,0.0,Male,Desktop,Bottom,News,Afternoon
User8965,25,1.0,Female,Mobile,Bottom,Social Media,Evening
User8966,42,0.0,Non-Binary,Mobile,Bottom,Entertainment,Night
User897,41,0.0,Female,Mobile,Bottom,Shopping,Morning
User8970,42,0.0,Non-Binary,Mobile,Side,Social Media,Afternoon
User8972,42,0.0,Female,Tablet,Bottom,Entertainment,Night
User8973,26,0.0,Male,Tablet,Side,Shopping,Night
User8974,42,0.0,Male,Tablet,Top,Social Media,Morning
User8975,42,0.0,Non-Binary,Desktop,Side,News,Morning
User8976,42,0.0,Male,Tablet,Side,Social Media,Evening
User8977,42,0.0,Non-Binary,Desktop,Side,News,Morning
User8978,42,0.0,Male,Desktop,Side,Education,Morning
User8982,42,0.0,Female,Desktop,Bottom,News,Evening
User8983,45,0.0,Female,Mobile,Bottom,Entertainment,Night
User8984,42,0.0,Non-Binary,Mobile,Side,Education,Afternoon
User8994,34,1.0,Female,Mobile,Bottom,Entertainment,Morning
User8995,42,0.0,Non-Binary,Desktop,Top,Education,Evening
User8996,22,0.0,Female,Desktop,Bottom,Entertainment,Evening
User8997,42,0.0,Non-Binary,Desktop,Top,Social Media,Evening
User9,42,0.0,Female,Desktop,Bottom,Entertainment,Morning
User900,51,0.0,Male,Mobile,Side,Entertainment,Night
User9008,42,0.0,Non-Binary,Tablet,Top,Entertainment,Evening
User901,40,0.0,Non-Binary,Mobile,Side,Education,Night
User9010,23,0.0,Non-Binary,Desktop,Side,News,Night
